AMH,CBX2,CTNNB1,DHH,DKK1,DMRT1,FGF9,FOXL2,GATA4,NR0B1,NR5A1,PGD2,RSPO1,SOX9,SRY,UGR,WNT4,WT1mKTS,WT1pKTS,PseudoTime
5.3331787174,4.7464214251,10.2630595904,1.7474407394,2.2916987086,1.0130723275,3.0281084799,10.6143484781,10.425777657,10.6212639989,4.6160731478,4.2525757654,10.3723378824,3.0449875913,3.6306353114,4.6338954587,10.3811563138,10.48229994,2.927004386,0.6654100000000001
0.0619790638,10.0415321221,7.4826523334,3.7209884319,2.8263650043,1.6128836463,3.3264830969,4.3116730443,10.3841636196,9.9204484131,10.2075534434,3.4018945792,6.6361353484,2.8605322883,10.2361116096,6.7354102186,10.2372960963,10.3648441704,10.3313438735,0.15288
0.0880276787,9.4737855962,2.272860669,1.3192603982,6.5352995857,3.6852370998,4.3651808956,6.5791236849,10.4644985111,10.0124105764,10.8015928734,4.2458414367,0.463136312,2.4134589933,10.0732208913,2.5762854229,10.1406752758,9.9532077164,10.6599255481,0.17794
1.9826834532,0.9054439894,10.6602736395,4.1211573631,5.3738697238,3.7432600899,1.5617828433,10.1793758179,10.8447734809,10.4697630014,1.8232976844,2.2053350587,10.4585883321,3.6623132444,4.5338355634,1.0889049431,9.9122419251,10.5125735839,4.6550968289,0.42607
3.7752242187,3.9285295167,10.0278968816,2.7485686134,5.4252773586,5.8654459274,3.0905872788,9.230924386,10.4824717817,10.4508991465,5.9922014196,6.0810618667,10.6807019558,5.0256965564,6.0266456028,2.9251507698,10.5100121262,10.1796974733,9.8172410725,0.37218
2.8937135504,2.0963697078,10.3344985967,3.2983772155,3.5164728106,3.9946836113,3.2260303616,9.852145642,10.2776829346,10.8280073791,7.0013262347,2.653097805,10.5860081812,4.898505976,6.9752675864,3.6202982384,10.2806241208,10.3922446546,8.0157127504,0.38722
3.2805868217,9.9259943112,9.7863954093,3.8844678251,7.3576949809,4.4666453085,2.5639001184,6.1150961629,9.8360596171,9.9798247597,9.091122306,2.921611713,9.7946100719,2.9931939219,9.6819748433,3.7533047566,10.5281484588,9.9098089843,10.2655263424,0.29574
1.9069304464,10.0179094463,3.5561289141,4.1460633289,2.122111109,0.8617699457,5.5088452316,0.4260181124,10.4164865442,10.2136418287,10.0581858005,2.1675223106,3.7122831169,1.6914289682,9.528810622,7.0911085907,10.5471047109,10.5053454255,10.4818486125,0.20175
1.1077764789,1.8059203467,10.1663007476,3.664169345,2.2764563349,0.9885600931,6.5154871445,10.3881080821,10.385532903,10.4707035153,2.124807922,2.3500426435,10.7051056049,3.4062234855,3.5071083257,0.5626239014,10.6066091923,10.4447777396,0.1806725335,0.59148
0.919091567,10.8334488644,4.0110504265,5.3519985526,3.3423442436,1.9028906333,0.9059471682,0.3551485992,10.612211997,1.6465199922,10.8145107545,4.9076509852,4.1285499179,3.8556046842,2.2703300842,10.7216514802,1.8748812605,10.6643017706,10.4169192091,0.03885
3.2594471413,6.0751114711,10.271331872,2.242930621,0.7150797851,4.7971493428,5.2516447993,10.0849500378,10.3988624305,10.5543938512,2.7023764918,6.7434575415,10.2793608054,4.3412042471,3.9540015284,2.6659585857,10.752922734,10.6063393039,3.4187073216,0.91479
4.9046052562,2.5151794498,10.3088306389,3.1662405799,7.4540320822,8.482383287,1.6460407039,5.0901191687,10.0569795692,10.3408672788,5.7632939536,2.5656961799,10.2559335563,3.9435898349,6.5050452674,2.457537703,10.0598372533,10.4530328408,10.8991553917,0.50752
2.4502162225,1.8814923524,10.5941232153,4.4889609266,2.5638355107,1.5604104455,1.3792507893,10.2009096849,10.2158850375,10.4716817586,5.5359621169,2.1792723033,10.3367174087,3.6682599317,4.6721127469,5.2490658795,10.6813103726,10.6000694028,4.8698130531,0.77694
1.082414874,3.8946892374,10.1628946323,3.3775582054,3.7264792861,5.492106839,3.821283211,10.1198319817,10.519719257,10.1286491657,4.511445258,3.7928185099,10.8005615257,5.0290792804,2.2197249881,2.6933207383,10.5048272141,10.7695076786,3.3104257257,0.75188
5.4252756371,0.2610544646,10.429281238,1.3300415763,3.3538407259,2.8340447121,2.3128624171,10.4515173535,10.3909390935,10.2436417129,7.1355877491,5.1595735363,10.6004513598,1.6199489968,4.6331220227,1.9223854684,10.4389817322,10.3891032156,6.9761507125,0.98246
4.0416395686,2.4626747883,10.4144247671,3.4145913241,2.5267762155,3.7740109866,0.7250325468,10.3437150305,10.4244257604,10.3862193611,3.17262455,2.1622658478,10.7844437084,4.5363060762,3.2441166869,1.9558690209,10.4926471319,10.3086608133,6.0346968689,0.4373399999999999
4.4165732402,9.958102625,3.5216427069,4.4272109815,3.662433496,6.6430407005,4.7231358846,0.7463906172,10.1128501896,10.4992296862,10.6047748124,3.4072595453,3.7312376146,2.0730469662,10.2134392084,1.0702721509,9.0808109123,10.3805367972,10.6664757952,0.15789
1.854450816,1.7337291106,10.6105939003,2.2346001124,2.5787195963,2.8197871381,4.853372095,10.6118429274,10.2974681327,10.4005914794,6.8402715727,6.3649512099,10.4408449534,2.7015258501,2.7649674171,3.2117006259,10.6235501366,10.0094479551,3.1477154788,0.80201
2.1885958996,5.0710452104,10.3243492676,0.2321977417,2.8923454077,3.4409689826,1.0546037547,10.2108544871,10.3639856171,10.6783165782,3.4254602598,1.7057006521,10.8815096977,5.5688699479,1.4332267061,1.1137354272,10.4144427889,10.1872186883,5.6984712515,0.46241
6.4537461463,10.3500247062,3.7338915985,6.5595103907,5.8033294658,4.3936147534,5.7011635396,5.4010075402,10.2132535388,2.4663648514,10.3913469283,6.2669328397,6.2786852664,4.5148978934,5.3218426984,11.4246146628,1.2396818693,10.4645701764,10.4817129306,0.00627
2.9902625505,6.7377715818,10.2891406313,4.1687752729,7.7296897154,6.5107386617,3.3482394159,1.3615512395,10.2544806273,10.5960483905,7.9695623866,0.880996327,9.9420174203,3.1951500021,7.7404315464,1.1519375175,9.9235515326,10.5739543445,10.6372216342,0.36967
0.5458226493,10.1818583773,4.239711681,0.3448553141,2.1434922018,3.2216805477,0.3886639396,4.7110184553,10.5198166707,10.143441836,9.7222133739,2.1923643192,6.2130670427,5.4039023682,5.9977244177,10.6348684707,10.3746843254,10.1134359392,10.1550525674,0.12531
4.1730313218,4.039947817,10.50384966,3.4703018719,3.9225538129,2.9323832149,1.8098133998,10.4747689004,10.512057237,10.3198764407,5.7680128094,1.2794301937,10.484385641,5.0072766533,3.1430172415,3.9683013318,10.3724015203,10.3350244963,7.410941531,0.42732
4.8547652685,10.0988613287,9.7619978412,2.9606307288,3.1176741423,2.9561441049,5.2041675271,4.5527075526,10.1044091903,9.9992874951,10.2516457751,4.5739066766,9.2109219036,4.8638723387,9.5315984429,7.1141541502,10.1478147859,9.9265248735,9.9148272506,0.18797
1.3943315043,3.5990854793,10.3734063708,6.4959306531,5.4020765188,2.8832180338,4.0952468586,10.0600596927,10.3878248822,10.5045598116,3.1770267248,3.3193407638,10.700400289,1.5982073997,1.6305510457,4.5565625473,10.6156167748,10.4209105607,3.0233563496,0.66165
4.2890289875,3.3772049504,10.4010058999,4.0164043775,4.8450449416,5.9501405049,6.2543687172,10.6291359393,10.4006703116,10.1650460498,2.9336767708,4.6517151058,10.3705037251,1.210474259,3.3609673494,4.9079153772,10.6600202091,10.3976611994,1.9804696084,0.8145399999999999
2.9030340369,9.743375212,9.2375663838,0.2058653995,7.5213749366,7.5580642531,2.7766187278,2.9670984729,10.1590263834,10.2673699146,9.8785709844,3.3632544639,9.7135614458,2.0554879677,9.6523692599,5.3510622304,10.1733429828,9.985719279,9.932692999,0.21429
4.9726559358,3.9274293093,9.1024548253,4.9133957756,9.5734568677,9.3253071252,4.4243900383,5.8472845148,10.435587448,9.9354902347,7.0812815533,1.9575326081,10.2787236031,0.0122214784,9.576028272,1.6394384357,10.705077697,9.8408021839,9.6630028263,0.30827
4.4785332468,5.3872599396,10.3857976478,5.4760659376,2.3915127413,2.6422586223,2.6817800496,10.6163355852,10.3393447671,10.5601818145,3.92471467,3.6124361947,10.7728097672,1.3427308566,0.2654157485,5.9815594428,10.2924033062,10.0720951615,2.2793841432,0.77444
1.7262010121,5.786781458,10.5024959908,3.6860237548,4.319500418,4.1012272084,0.6293256102,10.3698848781,10.7030335357,10.5711002535,4.5233490282,3.6152725718,10.1507161995,4.0419464524,1.6082385116,1.3364423336,10.6041201473,10.2213624025,1.2001416029,0.60777
6.2583173691,1.6566336393,10.4511444064,3.597770909,2.130108791,0.9756115947,5.4371961665,10.690351946,10.395869193,10.2459037624,3.4072078341,2.4457633176,10.3284552036,4.8815850405,3.8899530909,2.7188802776,10.3245511929,10.6603770876,3.3313856222,0.6027600000000001
0.1502304126,10.2964533818,2.1646228391,4.5187035719,3.3496117882,0.5616080021,0.2962803994,0.1000767297,10.7845502407,9.6939469377,10.6668419153,3.997595923,4.4064396444,3.4264533484,9.7957650613,5.4218858265,9.6252650627,10.472116534,10.3567139272,0.15288
3.8674546721,1.1821374132,10.6409914189,1.3926926987,5.0905553367,5.0872012741,5.4418623338,10.2218681807,10.4529436525,10.3413238941,3.6146134529,0.9883323793,10.5780452472,4.9286515572,1.6669118817,1.7326399434,10.6410265159,10.252216321,0.6635455575,0.54887
2.9695969683,1.5403751119,9.8132348878,0.8002464117,2.945985164,6.0814395154,4.4617290246,10.4866452579,10.3974620953,10.6455151574,2.336253642,1.4131494248,10.5016546273,4.4550996066,1.7445023384,3.3448938385,10.3339857754,10.8196174561,5.0414248054,0.39348
5.6360266049,3.3399492921,10.422143674,5.0603887286,4.289682938,0.5954485894,1.6689502834,10.0429646067,10.6919307636,10.1576145769,2.1477761942,4.7647414101,10.9433726708,0.8335096585,2.872721509,6.249529786,10.2442884989,10.4166928593,3.6154931577,0.69799
2.6182777087,10.6705925001,4.1178804774,2.299687434,2.7817971754,0.2136455035,3.1995506791,5.646677291,10.6873241026,7.329431521,10.4837972227,2.0939113035,2.0573474026,1.431073094,4.3041470971,10.0289826032,10.0449630937,10.770871454,10.1950496213,0.0902299999999999
2.371470893,10.4905473285,3.1513725628,3.3054373624,2.4728212596,4.4320134247,2.2076316135,2.5208093011,10.2940608056,8.7275244859,10.6423014151,2.9790376356,1.4340740903,2.7060776367,2.2647776038,10.4854139982,4.055576049,10.9565503492,10.7991318303,0.08772
2.6349378144,3.1296019279,9.9874831359,4.9386683551,8.7723498001,8.8150876583,5.2061730285,3.4394459193,10.2531959782,10.3700036854,6.2608185267,0.0006884515,10.3173193784,3.735174884,8.7388988611,5.2249713817,10.327568218,10.3945879733,9.9890726143,0.2493699999999999
2.5251014214,2.4638014614,10.6074811425,2.3097529633,3.1126810736,3.3724230608,3.8746845582,10.4696123692,10.1651651318,10.7373576276,0.3057233168,4.7440462551,10.4273688815,2.5705970853,2.2806755051,3.1437241347,9.9563097907,10.6880800371,6.0797945929,0.38847
3.2549880165,5.5853501074,10.6186932522,1.8517961099,2.5653823082,4.9824861356,0.5563861559,10.4140310811,10.4972584479,10.6098810557,1.6073674493,4.5037808122,10.4457221891,3.5207161933,4.0571209468,4.0351356118,9.9795931082,10.5388843652,3.5453570902,0.67669
2.0135899514,2.62286165,9.8293895826,3.5531029288,5.937247768,7.2299562667,3.4291773455,4.6759526574,10.5725602159,10.3916449969,10.088341108,5.7056226635,10.0768478392,5.7263979409,6.2939132843,6.4003021674,10.4094558398,10.4188721693,9.6574012314,0.30827
2.888031654,9.6759577838,10.2341001654,1.9423536356,0.3672196979,1.2813286235,4.4756959498,1.651343605,10.1544963009,9.4694861335,10.2342255258,4.1772289835,9.0607879195,0.1722674855,9.5048620012,5.5182992649,9.9162223927,10.2410097132,10.4522898364,0.1854599999999999
1.1170289122,0.47815802,10.2910225191,1.55962421,5.2111055671,3.6145371819,4.7320880315,10.3713925607,10.5944034876,10.4937934834,5.0253930241,5.3790714671,10.411853512,3.0738554707,3.1446429404,1.2933549572,10.2866893608,10.6598953409,5.5806788457,0.88095
5.1693927305,10.5986838521,3.7657719309,2.2756321454,3.4016441147,3.6032822863,2.9778037615,2.4971882694,10.900555673,8.7459800585,10.6160468856,6.1551399009,4.2524420033,0.7744988919,4.0416174509,9.743312782,9.1185829199,10.5275539837,10.5213274663,0.0927299999999999
4.2657631134,10.6244922887,2.5483066259,5.1952013602,3.9276951342,0.1202814298,0.4303848624,2.5027354623,10.4986218796,3.8856979107,10.5753802647,0.0441414123,4.8228350397,4.4759039139,3.0015144815,11.0059635067,2.4351482307,10.5485274122,10.7720875711,0.0213
0.6603880383,6.6094461529,10.1398614331,2.016390583,2.2824377683,5.3976458194,5.8440789985,10.4278116867,10.4854741836,10.6431252279,6.3356246208,2.2514524063,10.3149390524,4.7924644809,4.3382751163,1.0377514553,10.281483616,10.5688232691,6.6417106533,0.50376
1.7513507362,3.0507026218,10.206195358,3.6409049818,0.3857861659,1.7432308121,4.7822871723,10.5707338944,10.4718673331,10.4023825868,0.6987989475,4.431664835,10.4923636952,3.0726646355,2.8306885615,7.251631825,10.3542382439,10.5312827258,6.0515225079,0.64787
0.7042142103,2.2837920566,10.757050944,4.8674050616,3.7209146969,4.1714500736,0.0377300522,10.4669205146,10.4169750943,10.5271380393,5.3221940788,3.0033123427,10.4617313315,4.272331346,1.439382628,1.3332602906,10.2887934064,10.0667143785,7.2863983828,0.31203
2.4624980284,5.8225391236,10.1935330673,0.8016284005,7.2511832254,5.1941122068,3.5955275495,3.184708992,10.2173992737,10.464516265,7.0537897831,1.7366938784,10.4227553723,2.8104073868,9.3044477981,0.4173768588,10.0372896904,10.3724110204,10.4964676057,0.2782
4.6346774879,1.0322966407,10.2991958125,4.7013399461,1.1392792468,4.6267844529,5.7481026243,10.015137291,10.5429310816,10.8068082234,3.8277086446,3.6314725606,10.1620098088,0.0091185955,1.6634273614,1.9214291448,10.6618829248,10.5056104702,5.7352155123,0.88471
3.7668464486,2.6520289712,10.2393738735,4.439307461,3.962835904,1.4118623266,2.1505180204,10.2655772889,9.9547704882,10.6099348876,3.648076535,4.5423474034,10.7066811555,0.7193906848,2.6218962723,4.9947478949,10.3152748953,10.5929610241,8.6232645202,0.36967
0.7880125093,10.223896237,9.6009050589,2.1262356191,4.3547288225,1.9374887441,2.0979215015,3.5091751343,10.0675969918,9.8321178561,9.8175967631,5.367651524,9.2545480292,0.3434968736,9.7894388668,5.0684625843,10.1554658988,10.1219268268,10.3295961406,0.20551
5.1868059682,0.1274704868,10.1776149655,2.8322891283,2.8673250771,0.702163306,1.2128895667,10.8060123357,10.6343316166,10.02159879,6.7026638067,4.0480156085,10.4756116956,2.1184903035,5.1395020558,3.6127357359,10.6250570785,10.0999249927,6.814816925,0.46366
0.0079483054,5.5470907444,10.5201461099,3.7212965362,6.1647050361,3.1284152766,4.5870448765,10.4110606555,10.8275121059,10.0198032333,4.1953356905,6.2437908367,10.7724434863,3.7715088118,2.6186427878,3.7809411831,9.978062607,10.3169894793,2.8265682706,0.5401
2.0160385287,10.6350458528,0.2651576402,5.9222608191,0.8440313762,4.5050283324,2.7738024765,4.8907757863,10.1206606964,10.2739363151,10.3572361265,3.6097653317,4.2758857754,0.009258955,8.7032572832,8.1385190756,10.145653363,10.1231810353,10.6964748032,0.11779
3.4686096938,2.3375582033,5.636993017,2.9475193333,5.1767957621,3.5667002649,2.9628125578,4.3581373941,11.061900262,10.5023876689,10.7950281961,0.4436875246,4.3291004855,0.3220351736,3.3121397878,5.9364626246,10.6548671718,10.4856560135,10.4136393062,0.53759
5.922530194,2.5817111182,10.4549667276,4.8061178062,1.5347193924,4.0903349658,3.3181838835,10.1954228233,10.5530429093,10.4637084029,3.8453948974,3.2990833973,10.6131164777,3.2349558294,3.2707761828,2.5063673904,10.4648565672,10.3657118617,5.8005834997,0.8471200000000001
4.606604719,1.2488161079,10.2996756536,2.6828543357,4.0262302655,4.5695022306,6.1704015875,10.3775718335,10.2675444589,9.9795842382,5.2350862534,3.8772404642,10.8629838294,0.3283263624,0.7249104789,4.7532756294,10.5987941265,10.5625985791,5.0410608235,0.71429
0.6050108395,2.5062061855,10.3579874178,3.5456920536,4.2327296271,3.3329569126,5.6844269991,10.6199381174,10.7655359199,10.4742365455,3.750727177,4.5329820528,10.3865077033,2.7100987407,5.5410195356,2.4691978076,10.1771410246,10.3026228728,3.9808546613,0.84211
4.0944782538,5.2697364106,10.3275697516,1.8491163035,2.8942433346,3.2384510527,3.7199186382,10.1707816163,10.2884034972,10.5309405966,4.3962400695,5.7504372533,10.4958703924,4.4286736456,2.3285966794,4.2588708356,10.8226058815,10.4305540334,2.6062515892,0.76942
5.0207047767,0.5401644554,10.2891189656,1.4235846269,4.50145022,2.0880310206,5.9022416517,10.598534447,10.2504974795,10.4278397084,3.1209129843,3.4230998378,10.2963323317,2.0118674286,3.4258019542,2.9375603709,10.708547649,10.5434080396,5.0513328287,0.92481
1.2670354759,8.5084252901,5.3172221285,3.4168084254,4.8452980259,5.7413752282,6.0820516916,3.624017696,10.3951311812,9.6665437698,11.0815265913,2.1794415435,4.2452674966,2.9604464383,9.4955508268,7.833613232,10.316991642,10.7438405031,10.1567294107,0.2218
4.8694577424,3.3597244513,10.2873631875,4.8231458686,3.6111342913,1.2452383269,3.5504047369,4.8389795114,9.9693306221,10.9042627655,7.9153218415,0.0904472623,10.124979571,1.1465444277,3.2356753491,2.191699714,10.3210180331,10.7158944722,10.442064219,0.2381
1.5948129373,4.022941275,10.1740548667,3.509266218,4.9328256881,3.3862489087,5.4245501793,10.385662184,10.7514556186,10.8175113604,3.6284868746,2.9844894138,10.028796086,1.4935909777,2.2992040335,5.4400624778,10.4051844947,10.4240838533,5.1968045596,0.56767
4.3451665103,2.1146176357,10.2698063156,2.7182595613,3.3173756137,2.7577155437,3.3498046963,10.87170348,10.7273423647,10.449450466,5.8988533956,4.5310017588,10.4852784081,1.9507667154,2.9320384206,5.2631235196,10.2457746686,9.9308730535,1.3147760634,0.5864699999999999
4.2351629476,3.2946060034,9.6757250644,2.3848399356,8.7626257998,9.054176486,3.8773051771,5.2418091675,10.4322909492,10.1349156922,1.5429506663,1.074414454,10.5814209382,2.2508050603,9.5111613014,3.3408640358,10.1104215575,10.1436195093,10.1346676992,0.3396
4.2115643727,1.2862358807,10.5471338565,4.3995070912,3.3161401719,4.9756231022,2.7486456066,10.1173344248,10.5783911799,10.3416114316,3.4276800561,1.0489032584,10.4044282289,4.1515890824,3.8537951206,6.1254931432,10.3340975939,10.6417225407,7.0926132402,0.40351
4.9945373617,0.5390416491,10.5941825282,4.3284531911,3.3278750453,3.8641190556,0.2132724186,10.3994032547,10.3170893998,10.1850585813,4.7282227531,3.2569495368,10.7759638378,1.4388423956,4.9955049283,0.7988063966,10.3229838295,10.4924380773,5.8104623591,0.91604
2.1578231983,2.8724728833,4.3553719822,0.0950783447,6.1065529208,5.7204750357,7.1569798681,4.2984383053,10.4720426841,10.7383594818,10.6122703233,1.71099205,4.6037730926,6.7255240031,5.3237844692,1.4797995396,10.4169857722,10.6733816826,10.8385031817,0.78446
3.202681287,1.9308907575,10.6450836566,3.8414159757,6.0207127787,0.6540375772,2.4885801005,10.3463837812,9.9820192988,10.3319017277,5.9435331591,4.3335149417,10.3995807674,0.7578846922,3.7355037071,2.1519856381,10.516498279,10.7136588638,6.9071644379,0.90727
2.5081264921,2.6458698685,10.4954915849,5.0244918201,4.9255088167,2.5854739214,4.4159242574,10.3339589729,10.5324740649,10.2560702538,5.5304089831,3.1662863518,10.4882366426,1.4466056558,5.3437622343,2.1195633388,10.5521730807,10.3434076008,7.1132382625,0.78195
4.2717925792,4.3567155488,10.2943588058,2.5884180977,1.6024745028,0.8535180831,4.9273370869,10.3688424985,10.4567051089,10.4848732557,3.7652913303,4.2251670414,10.564476663,2.8186056961,3.4387056184,2.0598867484,10.2278936013,10.7695073625,2.9809971805,0.53759
2.8433322174,0.8801911781,10.6686440122,2.9147848408,0.8933425591,1.5600853819,3.9498760146,10.3212907159,10.39417862,10.116019139,7.0972242907,4.9461440438,10.3647167143,0.3650421147,1.5273905287,4.4072026159,10.4371084838,10.7411826497,3.2955480799,0.6917300000000001
3.1531875513,10.2901245765,1.6170823026,3.0816538171,3.7703496749,5.0561171925,3.9296087876,0.7507325988,10.7229257621,7.254388953,10.4121265668,2.5788040714,3.2227649181,3.8654394289,5.1316184153,10.4120824179,8.9355708268,10.8074517191,10.7879038762,0.07895
5.4827484997,5.6023737346,10.3552268249,4.248021205,0.5376672491,4.0301965917,5.5205226596,10.187240287,10.4443024497,10.3192590156,3.0765872764,1.4932494539,10.5745793991,0.9556111439,4.3658297464,4.281930133,10.681185923,10.4597424815,6.0826270573,0.5614
2.2243691696,10.0199414402,8.9889477061,3.2187517254,5.0274421665,2.947608589,0.559197741,6.481150277,10.2309793877,9.598916112,8.94011228,4.5580933651,9.7885660762,3.8623180796,10.0799487175,6.1341663086,10.1111195432,10.1473302083,10.5923745145,0.20301
4.3428450487,0.7099407356,10.340717155,0.2766519236,4.5566246157,2.0425984972,3.2484318692,10.1537416876,10.3481570587,10.7854493457,2.6267363865,2.326623983,10.7181318705,3.6810704186,0.922031485,4.7505210844,10.4764381104,10.2650418483,5.9477725777,0.83709
0.6334571347,6.7169668318,10.4940758879,4.9794442199,6.9031022543,0.2081821027,5.3943741675,10.4536922904,10.1073779252,10.4035750734,5.5065282825,2.6675361259,10.4916305303,1.3003203864,0.2694974294,2.7665290687,10.5257800287,10.4795433991,3.5142877265,0.48872
2.2226617769,10.8496323329,2.5828088872,5.4019758262,2.9472497229,4.14257085,3.6492783664,3.5326802042,10.6217733419,4.588633931,10.8259490051,3.057670301,3.5326726985,3.2155682269,3.1300724054,10.6226652908,6.4921285204,10.700019714,10.3310570382,0.0701799999999999
5.8557956671,3.1589807732,9.9070870642,2.8611905866,6.1494034784,7.0066610053,1.2534249221,1.6196193799,10.4804981019,10.4350516548,9.8342850038,1.5559333164,9.6149933851,3.3535065438,1.9484578934,0.0545032261,10.2975053327,10.8331912028,10.190588734,0.32206
2.2434529704,2.7064733908,10.7551196012,1.3962696268,2.8157181346,4.3160829819,3.1221178286,10.4314206372,10.3890100861,10.2689386326,5.9194026281,2.1137517978,10.3583866181,1.9121758667,0.2654955474,3.43201545,10.5323082437,10.4362983792,4.675245256,0.98496
4.823784037,1.8933613383,10.3437088637,5.3644156007,3.2781618956,0.4078676887,4.9185970004,10.2004011014,10.570437126,10.4000914519,7.1272014317,3.8594890816,10.2785303348,1.967060322,2.498437074,1.7838353985,10.4626091275,10.7361586533,4.9237652571,0.46115
4.686585545,3.7211655604,10.3089858803,2.7320748755,2.9165950332,1.3291687478,2.3023727037,10.4522699914,10.1111007658,10.121276682,9.4764102896,3.5429252653,10.5770696447,4.3842276417,1.7309189065,4.8014702274,10.3628948038,10.2468108161,7.8668141486,0.31203
2.5417206391,3.2121236512,10.190502076,1.8986630726,3.0711865888,2.038849613,4.3494543342,10.6495794865,10.4874135528,10.4991251023,6.2148571473,2.0478307512,10.2168100771,1.6451153051,3.8106939735,4.9456257784,10.3431830861,10.7128176203,3.9766968544,0.56391
2.6883148968,2.0210539439,10.0594166533,4.7163957612,3.5145375374,0.6859909961,2.6889313329,9.9008860896,10.7314540583,10.5343401478,6.3082150947,3.3385020888,10.4330750604,0.8616750768,3.3336932521,0.2376310744,10.6578045422,10.1883401632,8.9341822507,0.31704
7.3633404032,10.6318580215,3.1224909874,2.3810534245,0.1276251825,2.8961862044,4.255520843,0.2342849378,10.2003549779,1.2932698693,10.6523662614,5.3743631239,3.7720975233,2.8377194967,2.8296904175,10.7729862351,6.5613969775,10.6168778872,10.9310100618,0.01253
2.3476776644,3.2533287063,10.4111538618,2.0103077709,3.9935355956,3.7901859613,3.2812140777,10.4221532771,10.5916663219,9.7888322027,6.6264779817,1.913252594,10.7099205998,0.6977129977,2.3205580502,6.7874853848,10.3819892833,10.6097877013,2.9434063704,0.6892199999999999
5.0488796557,3.9704228951,10.5536521104,2.7962167279,4.1775071364,2.9639977135,4.1472284113,10.5318499876,10.4707258812,10.3453483319,3.3308113851,3.1359658446,10.1279660143,2.1305605616,2.8930270039,3.9085483051,10.6269713009,10.487780231,5.0942969405,0.4761899999999999
2.9599563205,6.1793810888,10.4247987824,4.7529663804,3.8863866217,3.8497779378,1.6634708204,10.4760510957,10.1441933752,10.6753718983,5.2810689734,1.8150355245,10.1625459164,2.1733092686,4.39739612,2.093298858,10.5545811522,10.6291146885,2.8908027448,0.69298
2.8247030339,2.8228548761,10.2621937074,0.9657138065,0.8665911279,3.8645525041,4.770928997,10.2658642139,10.6042923881,10.5168980842,3.7621866493,3.8243086799,10.6646841405,4.8686177679,5.5601947856,4.1523008401,10.4990124741,10.3235032681,2.0779098903,0.71429
5.0524515798,4.5550632705,10.3969297502,2.6092251894,5.8380309259,4.5413984786,2.1323931787,6.2071711108,10.4601807544,10.3010057405,3.3817354331,3.4656163501,10.1746040782,2.4781080392,5.7703750578,3.2083918329,10.68946636,10.8330351789,10.0452916147,0.25564
2.055917347,3.7486394938,10.1816317653,3.6933765164,1.4779251316,6.0561911956,3.8808875928,10.6206166511,10.5154558266,10.6887661391,4.7742358289,2.55902539,10.1625287247,6.4555677777,0.2784531605,5.1553788183,10.2139721808,10.5243778152,6.4872407997,0.77193
4.7615982523,10.269970069,2.2211899489,0.0515545702,5.5376090331,2.8558597054,1.3206829638,1.1363669719,10.1265145802,10.6487298809,10.543179324,3.0189869074,5.5354147593,3.1930265791,9.3750856681,8.5386384395,9.860052413,10.2818494176,10.233459701,0.16541
4.5532081646,6.9523242771,9.3737775264,0.254428627,6.912967055,6.7626143359,2.531789876,4.1649788578,10.6160913288,9.7110160858,9.6870119371,3.0680209233,9.0586584317,5.0477871879,9.7053679219,3.4133794696,10.3267630652,10.6848403155,10.4217849006,0.21679
0.6934206536,10.1868722749,8.8886737042,5.3957918907,5.5317829105,3.3135701903,3.674570543,4.8246730091,10.3305901672,9.7587001731,9.9907563225,2.0307932495,9.3818161714,4.729209281,9.6945029217,4.4771859299,10.3837644971,9.8401945326,10.3056607974,0.2218
3.3371983283,4.6185540027,10.323773547,5.4023574551,2.9736020504,1.8606948061,2.5428315163,10.1795848926,10.7907915679,10.3617150692,6.4326231712,4.8339904951,10.517787099,1.6014341954,2.2568758685,1.671765931,10.4051187777,10.3575520234,7.0875448762,0.49373
3.5970485643,3.1330723118,10.6146421472,0.939969513,2.268924531,2.1474647524,0.9637680387,10.6034326199,10.0909159278,10.3461548612,1.9408957505,2.1215705424,10.6159205291,4.1001811637,0.8217893021,3.8121371873,10.4279081318,10.4968527681,5.1685905895,0.8458600000000001
1.1369640479,6.0076851196,10.2190379261,5.4453817396,8.1664766983,6.8125839674,3.2220402115,10.5729112656,10.7555373902,10.7209408919,5.2763077976,4.6861002843,9.7492646396,1.0032417837,5.747072866,3.1446002075,9.7813970201,10.4715553697,6.295154186,0.4874699999999999
1.2252391437,2.3437030528,9.2703281609,4.2643901748,8.2210394274,8.1124614507,2.9634433774,4.7192608713,10.6973647011,10.3124079548,3.3093906739,3.2617403698,10.5332709243,0.9856380932,8.1993511609,2.9166444621,10.5438931757,10.1814302454,10.4247001708,0.46366
1.4409402909,8.7441830022,10.0631311095,3.2219686866,2.6457600242,0.2149040045,2.349159068,4.9270534878,10.2583196474,9.9661539247,10.0082148871,2.0113893568,10.3172379287,0.6887377452,9.3154289619,3.4114468682,10.1187192678,9.8949296774,10.2495369759,0.25313
1.6323772266,4.2355078864,10.092171185,2.056741281,4.3455460444,2.8098447073,4.4595218206,9.9842419818,10.5265097031,10.7030494099,6.775837516,1.0811920493,10.3841613716,4.7745438296,3.9474519085,5.3656959683,10.8543942302,10.3566024227,1.2781475346,0.49875
