Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
RSPO1,SRY,0.005485166325055848,0.0,0.0,0.23919348767174856,-1.155001556900554,-1.1087881568923343,-0.6629807902679749,0,39,30,15
SRY,PGD2,0.0,0.0,0.0,0.23801654384263082,-1.3236461595702795,-0.9071998272994127,-0.40885171672191134,0,60,30,20
SRY,WT1mKTS,0.00031562447896400515,0.0,0.0,0.22524531024531022,-1.1533370908799392,-1.07697262133111,-0.736753398433895,0,39,30,14
RSPO1,WNT4,0.0,0.0,0.0,0.19965133925316994,-1.1169765771011246,-0.8322056410700115,-0.37677402548347655,0,60,30,18
RSPO1,WT1mKTS,0.005390666285979241,0.0,0.0,0.18539264828738514,-1.2239402800801538,-1.0744660979110197,-0.6971623282631483,0,42,30,13
NR5A1,WT1mKTS,4.889943852318136e-38,0.0,0.0,0.17577352472089317,-1.6459680748486276,-1.1046438389842343,-0.7381357476424217,0,56,30,16
WNT4,SRY,0.004884211510314777,0.0,0.0,0.13140284835937013,-1.4992029016911752,-1.2643477329702453,-0.3200106395563902,0,52,30,13
UGR,PGD2,0.00041013829254760175,0.0,0.0,0.10811887414785963,-1.26809012179214,-0.9110377933092559,-0.37409671866359645,0,58,30,11
RSPO1,UGR,0.0,0.0,0.0,0.10755841018884495,-0.9726249721598826,-0.6671310709540371,-0.3614560791811083,0,60,30,21
UGR,AMH,7.170802129677966e-06,0.0,0.0,0.08868334832102946,-1.5368060980908718,-0.9992322926527379,-0.4859417569162547,0,59,30,14
UGR,DHH,0.0,0.0,0.0,0.06957513045194204,-1.28324105943689,-0.854782765885568,-0.46497765446688905,0,60,30,20
WNT4,FOXL2,0.0007774944624579596,0.0,0.0,0.06955460125940677,-1.5149556714255923,-1.188161909491333,-0.5371374206200803,0,57,30,13
WT1pKTS,RSPO1,0.0,0.0,0.0,0.04083847607036011,-1.1929279594023645,-0.8979455107193256,-0.4591786267459057,0,60,30,22
WT1pKTS,NR5A1,0.0,0.0,0.0,0.037552765741671296,-1.0193197106791192,-0.6457611167583017,-0.3725675978333677,0,60,30,23
