AMH,CBX2,CTNNB1,DHH,DKK1,DMRT1,FGF9,FOXL2,GATA4,NR0B1,NR5A1,PGD2,RSPO1,SOX9,SRY,UGR,WNT4,WT1mKTS,WT1pKTS,Time
5.4335135699,10.8267661942,2.0713658592,1.4070635718,5.1897965532,4.3390371457,2.5246188624,2.4862732712,11.0761367147,4.7711532148,10.351188804,4.5068574071,5.3589836995,4.0813429283,3.2738632797,10.1282151574,4.901341479,10.8388649989,10.5708432587,0.053
9.5842090468,3.4441023325,2.2185627574,9.3211750587,9.4382135871,9.4791804493,9.9381208678,0.5809421795,9.7083773027,2.0376776794,10.1337223492,9.7375456735,3.8405518986,10.0670559853,9.561187085,3.7731926813,0.1753437848,9.7663378074,9.3669035214,0.8545
3.7745238459,4.9163930162,8.440766902,1.750673963,9.7843143328,9.304297315,3.9321118098,0.5954259954,9.9777433726,10.3293697236,6.5829287875,2.1534389917,10.3414116939,6.6220367272,9.668833444,3.9868459815,10.190950411,10.3318845659,9.9868503293,0.35350000000000004
9.757880111,2.8590504322,2.6070152642,9.3196373372,9.7045887707,9.8111423235,9.6126600189,1.3321276685,9.726120036,4.9596948091,9.6268372484,9.6296332666,2.982140503,9.8199437411,9.3947596307,0.9689196133,0.39645349,9.8017334577,10.0240380952,0.639
3.0464041804,3.1210011102,2.2862285141,3.7483995389,10.2512050967,10.2751646139,3.0060307109,1.7477273085,9.8519989011,10.2028155292,4.4739788312,0.2625612947,9.2919764962,5.5126554806,10.1143464199,2.7902978665,9.0785982321,10.5400979572,10.6172093077,0.35350000000000004
0.840407202,4.8887549819,2.5745585778,0.4102265066,10.2438498582,10.0581478269,5.6062840016,4.2293954596,10.1922208142,10.7701928961,3.5572152132,3.9199146773,8.554150786,4.839305748,10.204013968,1.9017494518,8.6100522232,10.2990749479,10.5042727888,0.35350000000000004
9.8279822336,5.4563076125,2.6488529058,9.6358725863,9.8220640035,9.3503698691,9.7886225575,1.7965518455,9.9592126812,4.6308101757,10.1996512171,8.9323607896,3.1101858209,9.7087646086,9.5246574617,1.4004837629,4.5404808058,9.5193318367,9.6292989632,0.639
9.4277555767,1.6942313156,3.7987110559,9.9478281902,9.4219459598,9.7030567326,10.0373220671,3.4208352519,9.6240823591,4.3150148306,9.9256519383,9.5356635066,0.1127946301,9.5496345748,9.6686906838,4.2588048961,3.7540781081,9.6304335538,9.6988859657,0.744
9.0403486464,3.811214152,2.3695637037,9.7876491983,9.7866024805,9.5355489965,10.2597364227,0.1486882752,9.7897169906,2.7641735787,9.6590045316,9.6201831586,1.9558242222,9.5817473624,9.6014356137,2.4645308176,1.8198227376,9.5708370509,9.8658794038,0.8545
0.1284006905,10.081890518,2.8879705724,2.06221127,2.183867239,2.0077143627,1.8862817684,0.6289811396,10.1505846542,10.2588377786,10.5357033556,3.8660146466,3.6485288731,5.3230735375,9.9861193006,4.3470455378,10.5080452859,10.0136001438,10.5223188235,0.1555
6.4858409089,1.4119699653,1.3389541807,6.6545495443,10.2143098111,9.7949520081,6.3024977413,0.7811937977,10.0548222682,10.1824721215,10.2871777958,6.3274682093,3.353712703,10.3294127727,9.6222122953,0.7216066111,3.7909443775,9.5221002827,10.3164933772,0.5449999999999999
9.589399052,2.5346583564,1.2236592399,9.5863522969,9.3170133778,9.9087881865,9.5087938772,2.8407847938,10.1097753113,4.1052333091,9.4800701225,9.9695110795,2.427801717,9.5601735235,9.5642816209,1.8156029456,1.3649592527,9.7069805216,9.8747781166,0.639
5.3577618728,10.669464882,3.3603335089,3.6784394111,3.9872745926,3.8621965099,3.319739023,0.7808446547,10.6534145845,8.4688931549,10.5234646858,3.0750714889,2.7305987978,5.7768961677,7.8920234101,10.0830162126,9.781115812,10.062312517,10.5566730808,0.1555
9.2684465639,0.5273631242,2.5537303327,10.0643261691,9.5994422581,9.747819437,9.5876371731,0.6599962368,9.4448850231,7.3170589479,9.5430684176,9.4858042866,4.0475070131,9.7779507101,9.7551153213,4.844985785,0.5530479286,9.8073181858,9.8353769714,0.639
1.3410049831,10.1405540282,5.5527779509,1.5451278835,1.6438462895,2.9596232007,0.6264574222,0.8003900209,10.5706802665,8.8617906683,11.101911211,5.4021523566,2.5512022194,5.2807845869,1.9681175065,9.9205610934,5.2055652814,10.8072893843,10.7737495339,0.053
1.92769314,10.1290327122,6.7479868055,5.4905186961,5.9006508636,3.9152277007,0.7082336897,2.5633430772,10.0743882422,10.387025286,10.8294831129,0.3380437113,4.1527605634,4.3388295505,10.3296825732,0.137352001,9.8784039506,9.888541476,10.2374850903,0.1555
2.6106648652,10.2552616641,3.3180261187,3.5683034634,1.7123300947,4.3023499019,5.3820297959,3.9196851668,10.6424888287,10.067191784,10.2012787118,4.1110288058,3.0843584004,5.5816884421,9.8609936081,8.4490393135,10.3543704753,9.9997957434,10.1728922243,0.1555
3.0639343198,7.7495707037,8.616845249,3.4078705133,8.4723485595,8.7206142955,3.1203154725,3.5030566498,10.4627950595,10.3427951262,9.8257586595,0.4762338869,8.7999898319,5.6777391522,10.4576682693,2.1611474027,10.2519357761,9.7218284907,9.9728099198,0.253
9.7987405416,2.231851828,2.3741966484,9.8760942173,9.7311912357,9.413805375,9.6954933622,1.6976061515,9.7674311913,4.7478336327,9.8039768447,9.8831186618,0.977403664,9.6158575008,9.9056161212,4.0351638532,4.7352633792,8.8186852326,9.7097503286,0.639
3.0986865386,2.934352091,3.4225457751,3.2952044081,10.1536962529,10.6063891097,3.1222368876,3.615696958,9.9452470993,10.5196488504,5.1641394023,4.8374988236,9.1705504935,5.5732477985,9.9674701849,1.5793361757,9.7804901911,10.1359396082,10.1191932785,0.35350000000000004
5.1097317961,10.6245978243,6.2564648372,4.0480488407,0.776877972,1.3664969378,3.9747301013,1.42079217,10.4266288838,7.8381601158,10.6563162844,1.7182668428,4.6204404466,2.0352478488,4.0991943367,10.6584718964,6.211059106,10.6772993233,10.7261502021,0.053
4.1949894871,10.1757263717,9.3345375265,1.3607661534,4.6392624716,4.8605388715,6.3391042729,2.3998511697,10.3376142399,10.0753117077,7.6161399751,0.4506513462,9.4523034043,3.3909542475,10.0636930554,2.6498217843,9.9804465535,10.4397762741,10.3426750003,0.253
4.2011175374,10.454893357,1.9924138702,3.5878451598,1.4419385244,6.8518825611,1.433632383,2.4424666062,10.4375302825,8.8376223059,10.4694789156,1.2209936073,4.6958777716,4.1252710305,6.4498790119,10.4338172772,7.8927111438,10.9270276635,10.5426009976,0.053
4.3582506113,3.2036986458,2.9219811201,6.4213154314,9.8945014988,10.2135510448,4.5062145656,1.9009514352,10.2896694382,9.9447976457,10.4847262241,5.1670491402,2.7595058042,10.2344933313,9.7478961504,4.600832525,2.4938125967,10.0830353294,9.7114913148,0.5449999999999999
9.8346278506,1.0705325913,0.2042425671,9.4984312429,9.7302874675,9.6398957043,9.4841470841,5.7082262004,9.4870982274,6.9227918283,10.0473641341,9.4308504795,0.9737404283,9.8463386666,9.5573495395,3.5275924643,6.0498237718,9.7047112283,9.6224029943,0.5449999999999999
3.2566748292,10.4312357391,8.6866233217,0.9714840406,5.5566320645,4.229802765,3.1281641947,2.0930960003,10.032722466,10.3338078832,9.8485904242,5.6313383055,8.1965817879,3.2016731914,10.1244013699,2.9816697612,9.8976058111,10.2607638024,10.2512926995,0.1555
2.4445881007,3.2493797599,4.5305919525,0.5652860705,9.9158157184,10.2140394045,2.650796553,5.0847818209,10.3462334,10.3065369471,9.3001389264,3.1454055254,7.2395361907,8.2032595143,10.2683222768,1.1565047266,7.5074380928,10.346604562,10.4642014129,0.35350000000000004
0.4831773935,1.4409055922,7.2170526587,2.172703456,9.4758454782,10.0648810002,2.2670996046,3.9224850508,10.1217319409,10.2467852998,5.0155037003,3.963462809,10.0566060451,1.3228761042,10.1143972776,1.7494643553,10.2037798261,9.9744644601,10.3625952645,0.35350000000000004
4.6500070214,9.6768932697,6.8777151906,0.9696557403,9.2833206102,9.3593302891,0.985389576,2.045975792,10.2928990378,9.7575113432,9.827866129,0.7908635397,7.2058758553,9.5781378627,9.8481808207,3.6071805065,9.8948009226,10.1339489296,9.6752920966,0.253
9.0953419005,0.7737316877,2.2025155142,9.899354117,9.0006895743,9.3776459603,9.6754355273,0.5331259438,9.9307407106,7.4031135457,9.1630579148,9.67071132,3.4713830788,9.9443006559,9.5841033562,1.9094580365,2.2924768861,9.8626453838,10.3185869585,0.639
0.3076211835,10.2760582478,2.9069994544,3.0765556336,2.8889622228,4.8475418826,3.3596523795,4.8648828433,10.6297684366,9.1912894445,10.4137708202,2.3527798824,5.040359971,0.7423745838,9.8230512552,8.2317794032,10.3008277836,9.9715281781,10.6808766165,0.1555
3.5142965355,10.8191787246,3.6216643734,2.9404580568,3.3199673054,5.1354109652,2.4829020685,3.5350749781,10.7633686168,3.4620863034,10.9232986473,1.7558478127,0.8425717108,4.6467920512,4.6890787807,10.0859204129,3.7726987593,10.6427830457,10.7073769446,0.053
9.6302823686,4.4076987967,2.3042764493,9.9350431791,9.651510911,9.5467628173,9.6116154632,0.3112809637,9.5187801779,3.7219053117,9.7877132406,10.0236116962,1.508177637,9.6231552881,9.6574305614,3.6105441649,3.1430277481,9.4137478882,9.8328985648,0.9545
10.0375160601,0.5807102476,1.7401410789,9.574908513,9.4052352004,9.6255764795,10.058550607,0.2796074025,9.6284441726,5.1993276363,9.7755382309,9.5854130363,2.6418043512,9.707130811,9.7123947706,4.2322833003,2.0907517274,9.5032553048,9.5739973809,0.8545
3.9200246596,9.5131866305,7.8845381832,2.7017537825,5.4632507743,2.5341498808,4.1287340212,2.1741396966,10.1973325823,10.0875762446,9.8091543712,3.8420189776,7.5724610465,4.2522291472,10.2645303983,3.7948808368,10.5451476941,10.4920101615,10.4481840562,0.1555
9.7935502426,0.3768703319,2.8025598115,10.0101507503,9.5285760467,9.9516197238,9.9012796365,1.401604073,9.6791227778,5.633789704,9.4660191287,9.65160198,1.8252679875,9.5675724208,9.6004133831,0.0259110986,3.3212906816,9.1584654933,9.8174210974,0.8545
3.4303512178,3.8075532973,7.6347474002,1.6998507097,9.9003351707,10.0788461751,3.7551790996,7.4009155687,9.8116504103,10.498973138,4.036499663,4.6298582517,10.2482096566,1.3684471133,9.4265793106,5.0023299794,9.9857313838,10.346744392,9.8617618563,0.253
9.3233431945,3.6168370442,1.0511976705,9.5380334417,10.0347755335,9.5775681619,9.5680707051,1.228954508,9.7795912039,6.7714322244,9.5854084609,9.7508641972,4.1667068706,9.8366224981,9.8680937737,3.7230960874,4.3137921787,9.5976011332,9.5573692843,0.744
9.4636107529,1.0801536427,3.1833952948,9.4629822362,9.5237495736,9.9948330896,9.7339899461,1.0773786565,9.5894317456,4.854429463,9.5438685376,9.4940382721,4.6358243734,9.7670030401,9.8474621898,4.0721415681,5.0958647755,9.7609434232,9.9410608768,0.744
9.1550747532,2.5265990217,3.4580317905,9.6814828928,9.6140782484,9.7936736088,9.6830254304,2.590037725,9.5027772289,6.8103959983,9.7735652052,9.7320452565,2.8930261686,9.5778663824,9.587727041,4.0095690876,1.6075633518,10.1940658268,9.6735709122,0.639
9.7421894831,5.0784647707,4.2873229618,9.7888574476,9.564441254,9.7192902334,9.9359563671,2.1374184224,9.5497039441,1.5959809735,9.5067603495,9.5038533373,4.8330241986,9.8180129116,9.3359348872,1.9639689025,4.319032949,9.8835102143,9.7957906925,0.8545
9.496784395,2.7684103867,4.7615594941,9.901977641,9.6306379131,9.2482382797,9.7913676623,1.4421460166,9.5826458552,2.0498278866,9.4475601678,9.489753323,2.5245163053,9.518968428,9.7664408742,2.5482105486,5.0300320621,9.9039097625,10.2540699529,0.8545
9.4743888811,2.1142853012,0.4563404097,9.3013319594,9.6320104133,9.5537459002,9.647074904,4.7190341974,9.8928525072,7.6096565613,10.0013574521,9.178859307,1.6736126568,9.8532457732,9.4167068486,0.7685269717,2.5696441902,9.981022648,9.841508665,0.744
9.8978803671,0.858623095,3.9319658389,10.0253870374,10.0585629784,10.0907029149,9.7675465666,2.3586635319,9.1587495344,1.9324096284,9.4057149689,9.2540423133,0.8672789369,9.553835432,9.7891617387,0.4691298033,2.0968868221,9.3759963806,9.6430973882,0.9545
9.6330074278,3.0971134998,3.8023112075,9.4744034418,9.9425079667,9.6708279403,9.4380363164,3.455356862,9.7651032804,1.0884527298,9.5337290716,9.5779028864,1.5460516893,9.8139697973,9.8037980119,0.521282631,0.9681646452,9.8306666895,9.8120198532,0.9545
9.8780422216,1.0021152115,1.9221351954,9.4590308958,9.9888201937,9.6506801719,9.6552903068,0.9071881364,9.7131437024,4.2451455876,9.4900700972,9.4872887055,2.073800058,9.6948547623,9.5047202104,4.4070413356,0.6383981133,9.7490707711,9.9692129442,0.744
2.0031168911,10.4757301573,2.108049313,4.088175361,7.0696071375,3.9411540687,1.0203603196,1.0929791017,10.8087925766,9.0556025265,10.430396549,6.9595235813,2.4601080401,3.329703278,7.7672783431,9.7353089314,7.7409725113,10.723704778,10.6391274366,0.053
9.6742531047,0.9030213157,4.6984638353,9.7963155794,9.4759838055,9.5959270065,9.9227973494,1.5327592671,9.7063137742,4.2128308951,9.6410301259,9.7166003241,4.0434354244,9.5134443323,9.9882847131,2.1063677234,1.6498723427,9.6236272732,9.5930705662,0.5449999999999999
0.8788767329,8.5840883739,3.2186861959,0.9490697928,7.3861781018,6.6938612954,3.6389669075,3.6549206165,10.2433334856,10.1855761577,10.7554777124,1.0942397368,3.5404943758,6.6075552439,9.858504195,1.6591937188,10.2932093386,10.5147422676,10.5120472455,0.1555
7.7545843035,2.7742347581,1.7936098684,7.4461823473,10.0551451805,10.2177253618,7.3602595779,4.4557688439,10.1624849417,9.0394467853,9.9885414779,8.1907229324,3.237972086,10.1503691172,9.906843308,3.4778306636,2.230022243,9.6784023667,10.2945356123,0.4525
9.2915922476,1.4101799749,3.4865764722,9.6329186432,9.7780443423,9.7708941684,9.7180729764,0.6247353341,9.7588841223,5.2247496933,9.4550680529,9.564267777,0.7303801251,9.8356769234,9.7618983779,4.9484059558,0.1868081272,9.7684883186,9.8742792225,0.9545
2.7129280573,3.8122725066,5.8051424678,1.8833524208,9.7385938736,10.1645476423,4.1179627014,1.5098663606,10.0962270441,10.0860110794,9.5340703185,6.1889138213,9.4179380911,7.0550784064,10.1506379049,5.1332189178,8.9715908948,10.2729532611,10.2198793076,0.35350000000000004
6.1928917123,10.5484213395,6.2470941923,3.9060709346,2.0813595934,4.7528173831,0.3804040372,4.1057025836,10.6118659033,0.4069519111,10.8837034471,3.2324882916,2.4866136094,3.1950556697,5.4259042917,10.7605204169,2.2878014116,10.3186947515,10.7879407638,0.053
9.8425201476,0.3450902907,3.2065140552,9.4646006526,10.1224427701,9.375556896,9.4015831502,0.6612876444,9.5409435799,1.6608124645,9.5622876971,9.6059234108,4.8347484364,9.7139330861,10.0383669696,4.0076702097,0.2013534656,9.9177565551,9.5298604742,0.639
3.7127988029,10.5097345071,1.0735383492,1.9641597766,5.697144063,5.0462419113,6.1824748114,5.9936671535,10.6048850373,7.1732753452,10.9054940745,4.9537611945,1.1545200157,5.5371427904,3.6432631304,10.7159240433,2.1551979756,10.6373727556,10.3765947762,0.053
6.1767129282,3.1630589312,5.7787533427,3.4387429036,10.2263904319,10.1601654114,5.5941866264,4.1704356604,10.3683912893,10.2383968534,7.5173344735,4.0052936613,8.3936959409,1.3982906798,10.6982723858,3.0853687884,8.6831156019,10.0895513327,10.2582339145,0.253
3.3095352553,0.2204051929,6.4821184936,3.0035360624,9.958114381,9.8896129287,5.9645008437,1.8599867085,10.5941113638,10.4682121201,3.3161244483,2.2997047441,9.7551882294,3.7216921192,10.023805831,5.2907823274,9.9027249971,9.9870490924,9.9575011303,0.35350000000000004
1.5922332323,7.3130825199,9.3885284842,1.4026384568,8.2636006132,9.0783112966,2.7590588231,4.1541312473,10.3281068875,9.5983615055,9.4774883843,3.489235219,10.1110946164,5.3011034202,9.7905178678,5.3448380982,10.3514519527,10.0352771267,10.1025265623,0.253
0.6931071351,1.4038384419,3.7509615212,3.2066577973,10.1489560459,10.2699820165,3.0124614726,1.9283267704,9.8360583763,10.0352002245,4.7850627438,1.8031320055,9.9437115753,4.7309253821,9.7975747686,1.5916254069,10.1983546432,10.2099981041,10.4008729021,0.35350000000000004
9.7671708351,1.65539295,4.2212930728,9.787765811,9.2141572081,9.6229960718,9.9209851262,2.2658671691,9.5871198965,2.478320668,9.6894286262,9.4191765461,2.0722384938,9.651711132,9.8940794473,1.6331212184,4.2098053543,9.864855453,9.791263031,0.8545
0.2566995876,9.8298145552,8.3637747358,4.7573424186,3.6868629053,5.038292697,3.8506057187,2.7647236026,10.4319097117,10.1550173657,9.8787801039,1.0563091329,9.0744256557,5.6925073957,9.7579979055,7.3848645422,10.2962448964,10.3074085364,10.0644700995,0.1555
9.0841499509,0.4419366309,0.0787525048,9.8719731273,9.9648989058,9.5984905562,9.6981580635,2.9476690921,9.7986701056,7.4810460522,9.6613789106,9.6542492816,2.6369970919,9.4081315064,9.8592652229,2.4274219486,4.1421259871,9.3895984687,9.8621788476,0.639
3.3263018948,10.4518423321,1.3222278568,1.0794121921,3.6941632457,6.3963447516,2.3886843877,3.1753869629,10.7458561397,3.1612857769,10.8109551686,4.7251388487,5.3861728585,2.9285388005,2.8411967493,10.8341139613,1.2243460136,10.716022584,10.4269445742,0.053
2.1253002247,3.1094017321,5.4673564847,1.6513983095,10.2353240986,9.722143747,2.9067034461,1.6541773001,9.8560669855,9.8838485361,10.0847054556,4.7511201139,4.7919385753,10.1087037636,10.0085292356,0.3293972162,7.2982860383,10.0888783824,10.5544889075,0.5449999999999999
4.6265414088,4.8532921013,0.6401409057,2.0200355937,10.2022482488,10.0297410848,1.7067705752,2.7826269831,10.0678381988,10.5504661279,10.0909643285,3.5235870471,2.7898880924,9.4310629393,10.4208682747,4.2970666252,0.9996322168,9.8002537735,10.0630185718,0.5449999999999999
9.9911664916,1.0298273529,2.561837923,9.7174125813,9.5171182833,9.3605417571,9.5936850073,1.9406575074,9.510555889,1.9794599466,10.0725720268,9.732122003,5.2430482335,9.3358537383,9.6189774282,0.2325383856,3.8832187527,9.994749867,9.6753026065,0.8545
9.3654932553,1.9905738917,0.2298482904,10.033108645,9.5412421903,9.9481188138,9.4145696038,0.9441867147,9.4662222345,5.1012913679,9.7028500844,9.4378068495,1.8603227688,9.8371900338,9.7232768926,2.9974587687,4.7217785251,9.9002884743,9.7598906686,0.9545
9.4314801144,0.2045374132,3.2207400595,9.534633389,9.9132046607,9.780024667,10.0447569858,0.5716147692,9.233977239,4.6292901116,9.873091444,9.9185736361,1.4448216851,9.3969784877,9.819934584,3.6383060377,3.2449288907,9.4034953472,9.7529450738,0.8545
0.9965030089,3.1433266674,7.6255592718,1.4146800165,8.2462765372,9.0151295122,1.4357205745,3.4709607592,10.4591674583,10.4838303879,9.7864899326,3.3767898154,8.2995765525,8.1918927342,9.0447673767,3.7024047174,10.2918815419,10.7777518131,10.0795193281,0.253
3.3796575944,8.7671084428,8.8967831497,2.5865950191,8.7505202218,9.2288170609,1.5812901911,7.9289805462,9.9000602528,10.3393276271,7.8321675044,3.4073759969,10.1386612148,2.5429988519,10.1028756398,4.3344511843,9.8524586295,10.3169288767,9.7654690395,0.253
2.8238156061,10.5314926624,4.4824488135,2.5670746817,0.0527484228,2.9452925261,4.7978924014,2.2494573718,10.6344981732,7.859961901,10.496668192,4.7553662719,2.2651728035,3.7697871465,9.7002560056,8.5730613334,10.0269601551,10.3329705503,10.6475303044,0.1555
9.5590277795,0.3359648198,2.4886794518,10.0587372919,9.7322965043,9.5416202445,9.5666345394,2.5367293558,9.5029210492,2.0645172904,9.6756001551,9.9021779837,5.0786916287,9.6867608274,9.8119063051,3.8196338476,3.2384991095,9.7386707058,9.4351153388,0.9545
1.7705159207,9.9796208206,1.5174492945,0.1749833124,9.9026843968,9.6317800561,6.4579106047,3.0559719371,10.3900119297,9.4635854644,9.68987687,5.197651156,6.9611541967,9.2794367526,9.3070832966,3.028427187,9.8538874312,10.2207684473,9.52818181,0.253
2.0700851972,3.1333619353,5.8603702837,3.1668593171,9.7613875045,9.948090723,0.3605108438,2.3958342424,9.847357122,10.0858386132,3.2341322088,2.4267326647,10.497310426,4.2834492607,9.9564370163,1.2490539489,10.1283429983,10.3547367789,10.1853389331,0.35350000000000004
4.1556746139,9.6192041866,10.0710882335,3.9332502917,2.1778916883,1.6286193371,3.3970861872,3.4445605978,10.1260880451,10.1828042613,9.5557614504,4.0393837975,9.456553391,0.5016909411,9.462155435,6.933912008,10.2712832885,9.8535818152,10.4021110946,0.253
0.1026289486,5.5304446517,7.2736837772,1.055675512,10.3972989938,9.8944152148,4.5210524889,2.3791786754,10.3567437794,10.1967997261,7.5379708482,0.5831589712,9.4954681418,3.3350166815,10.3767857663,4.8448636647,9.3174772135,10.0703518021,9.9810375515,0.35350000000000004
0.5431126666,10.6289480703,2.0369579484,3.8875982572,2.5463696965,3.5846643463,3.7419266644,4.3459386152,11.0827225482,3.3202716375,10.6268672209,1.5997202566,1.6271546345,3.3571229024,3.0931336831,10.302573011,6.388260495,10.6638478637,10.6523794778,0.053
5.8770680548,1.7516299571,0.0623170941,4.6884048132,9.9033404847,10.0216688183,5.5556710341,2.7589898133,10.4993048365,10.0837755141,10.295751761,4.7526525403,4.1347627347,9.826028361,9.9372921082,4.5948166478,2.8700511723,9.9092172103,10.1845766455,0.4525
2.8304595071,0.2312441519,3.674054259,8.6413578603,9.9277850111,10.0175514465,8.323571775,1.2409569917,10.0542544832,9.6251655719,9.791198293,8.7492155365,4.2215596116,10.0594650694,9.8094453351,4.0113632394,1.7850662566,9.9615341884,10.0985940188,0.5449999999999999
1.7181624809,10.8514362162,4.6152881448,2.5853859909,4.670140837,1.6017044611,4.2972700367,1.9172424354,10.6219753285,8.5723692759,10.4919867218,2.1280114342,4.8157006373,2.9764783528,8.4734772453,9.4680648972,9.1235828589,10.4648190467,10.6562646969,0.1555
3.238621877,9.9802386695,5.7653626097,3.6469431957,9.1648851268,8.5515516683,2.0249455373,4.9739291234,10.3307394942,9.5753295884,9.8703822003,1.0404391358,7.6091924776,8.3366224185,10.0061758078,3.0883543621,10.1884641786,9.9876334567,10.254426456,0.253
9.9663720518,4.3302457864,1.957444426,9.7959811412,9.2045778899,9.619424128,9.7957841272,4.6070506521,9.3965498152,5.3694925983,9.8845522746,9.5318489625,1.741142369,9.6948649476,9.6574403604,3.104932437,1.6422960803,9.694227285,9.8691154308,0.8545
9.3660651423,4.4563943952,0.810944911,9.7047602204,10.0501803504,9.5041959352,9.9752853087,2.9185754833,9.7959773026,4.9831972491,9.9011082868,9.4117737688,2.8446200704,9.5900823138,9.5858994714,4.3831574737,4.4970477048,9.7643017196,9.4155800371,0.8545
9.771700256,4.3247528356,3.9782104109,9.6690263702,9.5752845191,9.64336298,9.9403537361,1.8358120742,9.4927407077,4.4942164135,9.4863536739,9.6643918357,0.5919799999,9.7266171236,9.4445900314,3.7895977909,1.7612577067,9.9475466583,9.8523758522,0.639
0.1742605848,10.3618571006,2.8748045412,0.7296289532,2.9007907899,4.6943052039,4.2413179963,0.808979669,10.034681518,9.9383656194,10.2554754331,0.880020854,5.7588937347,3.8249651186,10.2194975387,7.0617271512,10.429874403,10.2141194075,10.4748763967,0.1555
9.4967798482,1.6641095866,1.0354296322,9.6596497767,9.9333497433,9.5844372511,9.0152980163,0.8015608393,9.5809059054,2.1690511554,9.8648733607,9.6041127979,0.8125522408,9.5898274885,9.9757508068,2.5622331218,0.9579374597,9.9762082797,9.8801828592,0.744
9.3219581624,4.7969554242,5.126427721,9.3741626999,10.0130629815,9.7459551834,9.578559502,2.4229658632,9.8045535711,6.36862177,9.5376509817,9.5573092201,2.4796895768,9.8110406663,9.7951479058,4.2561607138,6.5010834473,9.5616033537,9.7473703348,0.639
2.9454539624,10.8284812024,5.6942338495,3.8294368896,3.7921413316,3.8076655719,5.1487825375,5.1858610474,10.4798458984,5.4416655578,11.0786584097,0.8456398601,0.1790541151,1.8189627354,1.5676233797,9.9899500567,6.3819174281,10.6511986633,10.7099251122,0.053
9.5141656844,6.7099007844,2.6618343963,10.0039317673,9.5685352065,9.2865153577,9.3625356944,1.081346448,9.4104150959,5.0653061991,9.8909976937,9.8207676404,1.4020644838,9.6026854013,10.1060920026,0.7810547622,6.459956788,9.4396871951,9.7673986203,0.639
0.3555220266,2.7111586717,1.7787970429,4.1980932582,10.2641342838,10.2653895828,5.8978969367,3.8306783561,9.8978139947,10.063062214,9.9336621533,4.5915549274,1.0566758904,10.3009675019,9.9943959234,1.3868400629,3.0212516684,9.9748071194,10.1402002039,0.744
8.1758591546,4.542098463,4.1767309896,8.8361996552,10.1432803203,9.6658536065,8.6324531357,2.1914872726,9.7887385541,9.0573532862,10.0287253244,8.5957416606,2.7205911005,10.0220843696,9.8821512302,4.3267155004,2.4333949915,9.8672328373,10.0881263478,0.5449999999999999
9.4794587351,0.1215889464,3.0551222606,9.4335033171,9.6863713279,9.4508496735,9.8442691809,0.8444216278,9.8847120071,0.4334260356,9.4174648823,9.9778773853,2.1686810356,9.8473382706,9.7279053822,1.2551113191,0.8736554509,9.9384958653,9.5725925352,0.8545
9.25790445,4.3999810877,1.2358756165,9.6932904081,9.8780887917,9.4038167563,9.8324533998,3.9641302721,9.9692180693,3.9718077514,9.6023625578,9.8915814978,1.2299879965,9.6438666483,9.3853779992,2.4225718619,3.8611759493,9.9718263073,9.5872466841,0.8545
9.4981311028,3.9320133936,3.290052268,9.644664596,9.5305193921,9.4684985979,10.0109986017,1.5296759009,9.5445065512,1.6894034384,10.0804352116,9.7773949841,2.9668760296,9.6153346753,9.6540769158,1.6219184475,0.2637200035,9.7931324878,9.6220992491,0.744
9.1072891891,1.2335077641,3.0854646055,9.6935888823,9.9230388346,9.8128164437,9.8825890262,5.0537634332,10.0564837816,7.6124333158,9.6492194455,9.5636906402,0.51906922,9.5667427707,9.7022727903,1.7932458285,2.3188423968,9.4555055485,9.3608022624,0.744
9.2831987213,2.2881092006,2.2193331045,10.2403062469,9.4314689749,9.5670433808,9.7888895505,3.2256348104,9.6525986229,0.1539376897,9.3974454375,9.8586736191,5.2986137677,9.8360706739,9.8053284546,1.5838468088,2.4873457737,9.4814648225,9.7372230714,0.9545
4.2438714992,10.2681970289,6.3566601183,4.6574584377,3.5117506,0.3003880002,2.8325640035,1.8902394711,10.3382624457,8.4517281382,10.2184100573,2.1603361403,4.4984779015,1.3116893222,10.2177849974,8.1402151111,10.3004280494,10.4048729414,10.7149010556,0.1555
3.090493073,5.8178526196,6.008644705,0.286717978,10.2787041444,9.7619488681,3.9630160918,0.4834170868,10.2382462549,9.9102347767,4.5390316744,4.9227482986,10.4020144113,4.0354762846,10.1101063874,2.584310776,10.0371598032,9.8037378224,10.1191967234,0.253
3.845147107,4.1004205428,3.6986611628,4.5753172871,10.5545329133,10.4653370307,0.6894721686,2.9011095331,10.2926428452,10.570459604,4.4068678171,1.3273319023,8.686632809,4.231182074,10.3452033222,1.3026762307,6.7845825415,9.9036278086,10.4747531815,0.35350000000000004
9.5371486614,3.8073049978,2.6769246937,9.6105522697,10.1368315062,9.8269169411,9.5726481278,3.8868323603,9.1962878326,5.5297360429,9.1465861619,9.737272493,3.7437838545,9.6975393181,9.6055280487,4.7257537048,5.7249695619,10.2566411862,9.4198827675,0.8545
9.3724332207,2.640027626,0.7359118651,9.448703656,9.9725701901,9.7470407067,9.4060592293,3.884264542,10.1352653349,7.902592089,9.4046258687,9.3857133986,2.8620139748,9.7307802993,9.9978575817,1.0213123785,2.8927669559,9.7138762784,9.3509065504,0.639
