	AMH	CBX2	CTNNB1	DHH	DKK1	DMRT1	FGF9	FOXL2	GATA4	NR0B1	NR5A1	PGD2	RSPO1	SOX9	SRY	UGR	WNT4	WT1mKTS	WT1pKTS
E1490_454	1.6090852389	0.0	10.1953205503	3.528693505	0.0	3.4055108161	0.0	10.4069303626	10.7727273341	10.8387836244	0.0	0.0	10.0500598324	0.0	0.0	5.460859701	10.4264528855	10.4453524469	0.0
E1311_564	9.9638538735	0.0	4.3028877331	10.4841235356	0.0	10.2392681344	10.5736447175	0.0	0.0	4.8290681844	10.4619402516	10.0718087253	0.0	10.0857856158	10.2048891175	4.7719491093	4.257219319	0.0	0.0
E643_709	9.2866030776	0.0	0.0	10.034077776	10.033030872	0.0	10.5062366081	0.0	10.0361459359	0.0	0.0	9.8665801535	2.1428429316	9.8281365765	9.8478288393	2.6695383916	2.0008068272	9.8172240184	10.1123215247
E872_122	0.1611421157	10.4259329594	0.0	2.3312586289	0.0	2.2737837525	0.0	0.0	10.4946402404	10.6029128495	10.8798220893	0.0	0.0	0.0	0.0	4.6762400035	10.8521600249	0.0	10.8664356336
E1864_411	6.9330018304	1.7098842137	0.0	7.1021891859	10.6654763301	0.0	6.7490706275	0.0	0.0	10.6336313574	10.7383603911	6.7741256607	3.766775745	10.780604321	10.0732131775	0.0	4.2141541354	0.0	10.7676822146
E1744_469	0.0	2.2425551123	10.4339147054	0.0	3.4659529418	2.8988130042	0.0	11.0358547629	10.8914849283	10.613573578	0.0	4.6885057613	10.6494042432	2.0742765015	0.0	5.4233097551	10.4098809462	0.0	0.0
E1995_478	10.0980054186	0.0	0.0	10.0949574857	0.0	10.4175051864	10.0173682309	0.0	10.6185503673	0.0	0.0	10.4782464799	0.0	10.0687684892	0.0	2.1974318864	1.6971339493	0.0	10.3834844669
E460_90	0.0	11.0516141878	0.0	4.0343193695	0.0	0.0	3.6680569294	0.9531297695	11.0355615828	8.8503004226	10.905592025	0.0	0.0	0.0	0.0	10.4650620644	0.0	0.0	10.9388056135
E450_483	9.5004790171	0.0	2.7490850981	10.2965062164	0.0	9.9799503014	9.8197387179	0.0	0.0	7.5480928625	9.7751612087	9.717885426	0.0	10.0100867351	9.9872474452	5.0698788762	0.0	10.0394591378	10.0675225381
E1011_58	1.5589297696	10.4844367559	0.0	0.0	0.0	3.2638711307	0.0	0.0	0.0	0.0	11.4459259009	0.0	0.0	0.0	0.0	10.2643991294	5.541397771	11.1512725089	11.1177286391
E723_135	0.0	10.9735786772	0.0	0.0	0.0	0.0	0.0	3.295978309	0.0	11.2316648132	11.6742488304	0.5600563461	0.0	0.0	11.1743027269	0.0	0.0	0.0	0.0
E1200_158	0.0	11.0572334618	4.0574254191	0.0	0.0	5.0732874445	0.0	4.6809050004	11.4445792127	0.0	0.0	4.877437647	0.0	6.3712541917	0.0	9.2497524935	11.1563757188	0.0	10.9748344218
E1859_208	3.5751205307	8.3158815925	9.1841437495	3.9314044229	9.0395208684	9.2879959252	0.0	4.0295035725	11.0309579334	10.9109291167	0.0	0.0	0.0	0.0	11.0258299577	2.6205721799	10.8200462415	0.0	0.0
E1887_482	9.9088830418	2.3193361369	2.4638363699	9.9862429401	9.8413280223	0.0	9.8056270196	0.0	9.8775710765	0.0	9.9141197768	9.9932679334	0.0	9.7259838919	10.0157671323	4.1389361311	0.0	8.9287118069	9.8198852451
E1576_272	4.4875514399	0.0	9.9407434554	2.6029906832	9.0273824402	0.0	4.1260336624	5.500704965	10.6974302857	10.4000148752	1.7226021184	0.0	10.846577501	2.4642805455	9.7761438816	0.0	10.3755170492	0.0	10.399766845
E1170_323	0.0	0.0	10.787839303	0.0	3.5345487676	0.0	0.0	10.3579884147	10.8190998042	0.0	3.6477706544	1.1783493862	10.6451182594	0.0	0.0	6.3631661186	10.5747794471	10.8824373963	0.0
E1202_290	0.0	3.7862852814	4.3020140772	0.0	11.0987436529	11.551600572	0.0	0.0	10.8901997985	11.4648327317	0.0	5.7586877532	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E655_732	0.0	0.0	10.787330376	4.5126867021	0.0	0.0	0.0	10.5925341874	10.5102124684	0.0	0.0	0.0	10.969125539	0.0	5.1830885086	0.0	10.5161074763	10.6855773745	6.0005005818
E40_66	0.0	10.9042917777	6.5329886613	0.0	0.9000592859	1.544157908	0.0	0.0	0.0	0.0	10.936013742	0.0	4.8899163899	0.0	0.0	10.9381695893	0.0	10.956999057	11.0058551085
E310_201	4.3982478013	10.3897204059	0.0	0.0	0.0	5.0678377937	6.5508098878	0.0	10.5516265411	10.289293337	7.8292912937	0.0	0.0	3.5860215344	10.2776731929	0.0	10.194415643	10.6537990914	10.5566878401
E866_76	5.1613099522	11.4543310159	2.7986404102	4.5265235827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8726534397	0.0	0.0	0.0	11.4332473706	8.8896244156	11.9266088023	0.0
E1052_401	0.0	3.6592155277	0.0	6.9186664634	0.0	10.7155026483	4.9897356468	0.0	10.7916394065	10.4466760765	10.9867390582	0.0	3.1977724007	10.7364500844	10.2497116215	5.0855535532	0.0	0.0	0.0
E625_467	10.2155763687	1.2827680929	0.0	9.8792834303	10.1112084542	10.0207911758	9.8649946602	6.0831182157	0.0	7.3013429594	10.4283629767	9.8116804418	0.0	10.2272901522	0.0	3.8795549265	0.0	10.085625157	0.0
E919_627	0.0	3.1038472791	0.0	0.1134974963	0.0	5.980672011	7.4200760797	0.0	0.0	11.0030101685	10.8769080753	0.0	4.858581786	0.0	0.0	0.0	10.6816011207	10.9380258449	11.1031633656
E1177_725	0.0	0.0	10.827373417	0.0	0.0	0.0	0.0	10.528648927	0.0	10.5141655456	0.0	0.0	10.581850678	0.0	3.9049794236	0.0	10.6987780645	10.8959535914	7.0881329476
E1381_150	0.0	11.3292739621	0.0	0.0	0.0	5.0922336778	0.0	2.8256844248	0.0	11.2318122549	0.0	6.5163052869	9.0928230044	0.0	11.0223247608	0.0	0.0	0.0	11.1492665574
E1655_317	3.0203931583	0.0	0.0	0.0	10.5941309299	10.8924593427	0.0	0.0	0.0	10.9849852069	0.0	0.0	0.0	0.0	10.9467590555	0.0	8.183334855	0.0	11.1426939519
E810_625	0.0	0.0	10.7476282974	0.0	0.0	2.798681852	4.6573369648	10.5860766874	10.7846148358	10.508178019	0.0	0.0	10.7403725468	0.0	0.0	0.0	10.8043159712	0.0	0.0
E1016_272	0.0	0.0	0.0	0.0	0.0	10.2001219153	2.3753662577	0.0	10.2569775175	10.3820405059	5.1468651979	0.0	10.1918462663	1.4056422707	10.2496422631	0.0	10.3390318144	10.1096975727	10.4978586736
E1258_430	0.0	0.0	10.307567645	0.0	0.0	0.0	0.0	10.3820518649	10.4699150634	10.4980833912	3.7775425913	4.237682599	10.5776872914	0.0	3.4507108487	0.0	10.2411019465	10.7827191421	0.0
E765_191	0.0	10.3526345983	7.5495173857	0.0	9.9588549267	10.0349091063	1.3594885923	0.0	10.9688697072	0.0	10.5036730296	0.0	0.0	0.0	10.5239960321	4.2385774745	10.5706347696	0.0	0.0
E423_553	0.0	0.0	10.8492525339	0.0	0.0	0.0	4.1195556914	10.5018708288	10.5747652739	0.0	7.2766961357	0.0	10.545300764	0.0	0.0	0.0	10.6176988385	10.9217962887	3.4588576802
E940_64	0.0	10.6300261468	0.0	3.3855527002	0.0	5.3871238154	0.0	0.0	11.0628900654	0.0	0.0	0.0	0.0	0.0	0.0	10.7520036088	0.0	11.1474262261	11.1278760763
E1155_449	5.9379915005	6.0583271857	10.8190697239	0.0	0.0	0.0	5.9759964338	10.6510457612	0.0	0.0	0.0	0.0	11.0384650432	0.0	0.0	0.0	11.1450901082	10.9236065587	6.5409049176
E649_476	9.546939908	0.0	2.5679022009	10.3512555189	0.0	0.0	10.1272686455	0.6885665682	10.3826508644	7.8531258514	0.0	10.1225428803	0.0	10.3962145323	10.0359054322	0.0	2.6632695284	0.0	10.7705909124
E1553_119	0.0	10.7013459417	3.2825911052	3.4577769033	0.0	0.0	3.748878686	0.0	11.0551207707	0.0	10.8390855801	2.7043465923	5.4547016117	0.0	0.0	8.6561378426	10.7261205382	0.0	11.1062370478
E912_49	0.0	10.8368188897	0.0	0.0	0.0	0.0	0.0	0.0	10.781008399	0.0	10.9409394885	1.7682940395	0.0	0.0	4.706048455	10.1035541466	3.7890645732	10.6604219481	10.7250163274
E1876_163	0.0	10.6172822172	9.5857963703	0.0	0.0	3.4805428045	0.7794934358	7.0734735284	0.0	0.0	0.0	5.134978421	0.0	4.4260793765	10.6773087056	6.7249934896	10.7084891995	10.7447108367	11.1898697241
E1966_766	9.9982496572	0.0	2.6052834089	10.3030886042	10.0194841933	9.9147056493	9.9795774078	0.3905139506	0.0	4.0654311872	10.1557229495	10.391676901	0.0	9.9911205445	0.0	0.0	3.4741250087	0.0	10.2009196181
E320_720	10.5506032329	0.7718448624	0.0	10.0878402252	0.0	10.13852775	10.5716437319	0.3843739042	0.0	0.0	10.2885435194	10.09834886	3.0843593117	10.2201121538	10.2253779967	4.722608813	0.0	0.0	0.0
E1356_669	0.0	0.0	10.567712199	0.0	0.0	0.0	3.45330161	10.3807143018	0.0	11.0124873893	0.0	0.0	10.9451642255	0.0	0.0	0.0	10.703447708	10.4920281628	0.0
E820_155	3.9638453826	9.5599940913	0.0	0.0	0.0	0.0	4.1729659015	2.2107554996	10.2441638766	10.1344044339	9.855973538	3.8856700682	7.619089315	0.0	10.3113634802	0.0	10.5919874032	10.5388487125	10.4950216196
E680_645	10.144465644	0.0	0.0	10.3611151381	9.8794206006	10.3025715909	10.2522203211	0.0	0.0	0.0	0.0	10.002481049	2.0857590827	9.9184282356	9.9512784479	0.0	0.0	0.0	10.1683422651
E1953_235	0.0	0.0	0.0	0.0	0.0	10.6049692849	0.0	7.9248340078	0.0	11.0251993238	0.0	0.0	10.7743779587	0.0	9.9524691697	5.5150314485	10.5118272913	10.8729366458	0.0
E1758_568	10.0557874803	4.302539485	0.0	10.2706018822	10.767569341	0.0	10.3006550883	0.0	0.0	7.499502109	0.0	10.4835387572	0.0	10.5693355832	10.6008204317	0.0	0.0	0.0	0.0
E283_391	0.818584227	7.1833254888	10.9639755683	0.0	0.0	0.0	0.0	10.9235840714	0.0	10.8734567385	0.0	0.0	10.9615297386	0.0	0.0	3.1765015484	10.9956857575	0.0	0.0
E266_57	0.0	10.8735926157	2.6028081525	5.4253865872	0.0	0.0	0.0	0.0	10.6457314203	4.6116186488	10.8499090747	3.078785208	0.0	0.0	0.0	10.6466233785	0.0	10.7239785889	10.355011748
E1998_258	7.2528469196	0.0	11.3188389008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.2459882487	2.6242317628	0.0	0.0	3.1065577974	0.0	0.0	12.2453877108	0.0
E1153_559	9.8537921643	0.0	3.5358876275	9.8531634363	0.0	10.3851638558	10.1242542226	1.2959984004	0.0	5.2332164444	9.9340761869	9.8842298031	5.0126584714	10.1572764111	10.2377568731	4.4423162465	5.4764886959	0.0	10.3313789024
E1586_531	9.4135630149	2.7437742442	0.0	9.9400982789	9.8726798266	10.0523105934	9.9416411249	0.0	0.0	0.0	10.0321984411	9.9906705848	0.0	9.8364602719	0.0	0.0	0.0	10.4527675364	9.9321847107
E1370_787	0.0	0.0	10.771427679	0.0	2.8297292227	4.3315856476	0.0	10.4477263536	10.4053154519	10.2852429483	0.0	2.1263155498	10.3746917243	1.924175892	0.2682512384	0.0	10.5486147537	10.4526041352	0.0
E1700_369	0.0	2.5130859765	11.1375240868	6.1437974724	4.0080711718	0.6476458258	0.0	10.9941672199	11.3643207265	0.0	0.0	4.6110687082	0.0	0.0	0.0	2.3888494609	0.0	11.5300858543	0.0
E1882_708	9.9814507106	5.3114373176	4.5154948954	10.0281268789	9.8036686877	9.9585473374	10.1752499865	0.0	0.0	0.0	0.0	9.7430682667	0.0	10.0572873351	9.5751122863	0.0	0.0	10.1227954913	10.0350613201
E1721_670	9.5027446074	2.7735044214	4.7673083545	9.9079398722	9.6365988561	9.2541969422	9.7973293974	0.0	9.588606544	0.0	9.4535200941	9.4957134952	0.0	9.5249287662	9.7724024922	2.5531603447	0.0	9.909872002	10.2600335322
E463_560	9.611119142	2.2207118011	0.0	9.4380388153	9.7687596811	9.6904859899	9.783825882	0.0	10.0296290057	0.0	10.1381439057	9.3155478179	0.0	9.9900184472	0.0	0.0	2.6843865496	10.1178072924	9.9782801854
E482_250	0.0	0.0	11.1683289524	0.0	0.0	0.0	0.0	11.3116613561	0.0	0.0	0.0	0.0	11.436499335	0.0	0.0	0.0	11.2222566105	0.0	0.0
E636_794	10.2043994438	0.0	4.2205521936	10.3319306238	10.3651125948	10.397258242	10.0740382473	2.6105539312	0.0	0.0	0.0	9.5603983977	0.0	9.8602764718	10.0956581359	0.5610427427	2.337597132	0.0	9.9495604953
E1292_451	0.0	3.6267310368	10.6477167659	0.0	0.0	2.3976791	0.0	11.1068856454	10.9446906683	0.0	6.6671189872	0.0	0.0	0.0	0.0	0.0	10.8004314791	11.170134249	4.4091247868
E1075_755	10.0579778714	0.0	0.0	9.8993199436	10.3675680309	10.0958103943	9.862939591	0.0	0.0	0.0	0.0	10.0028552573	0.0	10.23899496	10.2288202776	0.0	0.0	0.0	10.2370444621
E1101_254	2.7613888653	0.0	10.1454380346	4.7993126742	3.5933051431	0.0	2.7620108911	9.9868983725	10.8175046089	10.6203835009	0.0	3.4163154331	10.5191143153	0.9010299565	0.0	0.0	10.7438525179	10.2743682408	0.0
E163_11	8.8586086019	12.1322152848	0.0	3.6907672076	0.3354645599	4.2660302134	5.7067748019	0.0	0.0	0.0	0.0	0.0	0.0	4.2018761687	0.0	12.2733983126	0.0	0.0	0.0
E128_613	10.4270256212	0.0	0.0	10.00785058	10.537839496	10.1995806537	10.204192603	0.0	0.0	0.0	0.0	10.0361209882	0.0	10.2437723937	0.0	4.9348097905	0.8596595342	0.0	10.5182260911
E276_84	0.0	10.6458428079	2.2405404574	4.2489293292	0.0	4.1008882284	0.0	0.0	10.9789284739	0.0	10.6005055999	7.1284582987	0.0	0.0	0.0	9.9053459517	0.0	10.8938352369	10.8092521622
E162_456	10.5932001626	0.0	5.5918092418	10.715330205	0.0	0.0	10.8418762089	0.0	0.0	0.0	0.0	10.635571474	0.0	10.4322931786	10.9073946815	0.0	2.3348073372	0.0	0.0
E62_551	0.0	3.3776427007	10.5492582973	0.0	4.1234392501	3.9188294562	0.0	10.5602584478	10.7297821411	0.0	6.7633447354	0.0	10.8480431404	0.0	0.0	6.9244931165	10.5200917423	10.7479045865	0.0
E1871_142	0.0	10.5751840935	5.0915995957	2.2347586256	9.3736186146	8.6773004578	0.0	5.5603993183	0.0	0.0	12.7487665144	2.4649060557	5.4384251507	8.5903461557	0.0	3.2626217066	0.0	0.0	0.0
E1730_381	0.0	0.0	11.3573370071	0.0	0.0	3.6868462141	4.9161078675	11.3355286375	0.0	0.0	0.0	0.0	10.9315101034	2.786530941	3.611655072	4.6709997647	11.4306765256	0.0	0.0
E1394_554	0.0	6.366016149	10.6137522388	4.9354614588	0.0	0.0	1.7954964444	10.6650090521	0.0	10.8643459113	0.0	0.0	10.3514736698	2.3225577691	0.0	0.0	10.7435457008	10.8180851704	3.0557913332
E1190_363	7.9642684337	2.9558964773	0.0	7.6556500755	10.2655527439	10.4281525558	7.5696583004	4.6574037082	10.3729057124	0.0	10.1989403382	8.4006439064	0.0	10.3607884458	10.1172309292	3.6707270702	0.0	0.0	10.5049713387
E95_727	9.3980324738	1.47759133	0.0	9.7393934201	9.8845315065	9.877380751	9.8245551723	0.0	9.8653697215	5.3286032554	0.0	9.6707362456	0.0	9.9421686714	9.8683842248	5.0516781254	0.2001836597	9.8749747049	9.9807739399
E548_571	0.0	0.0	10.5211463761	0.0	0.0	4.1073211581	0.0	10.5248173735	0.0	10.7758820164	4.0037436789	4.0666113482	10.9236838368	0.0	5.8143045098	0.0	10.7579943866	10.5824639741	0.0
E883_262	0.0	0.0	0.0	0.0	0.0	10.8072186899	0.0	0.0	0.0	10.7286568247	0.0	6.8249067438	0.0	0.0	10.793304571	5.7614805172	9.6136801264	10.9156570462	10.8625673723
E1220_205	0.0	4.7643553852	10.6147016465	0.0	0.0	0.0	0.0	6.4223528354	10.677959086	0.0	0.0	3.6651123474	10.3923509777	0.0	5.9845866178	0.0	10.9072657913	11.0508462126	10.2630221014
E229_20	6.2191906951	10.5750638135	0.0	3.9309679502	0.0	0.0	0.0	0.0	10.6385091363	0.4135503686	10.9103495789	0.0	2.508552869	0.0	0.0	10.7871653026	0.0	10.3453341809	10.8145859361
E299_549	10.3423288465	0.4670028416	3.6602452086	9.9642714105	10.6223327004	0.0	9.9012271816	0.8659263339	0.0	0.0	0.0	10.1056500237	0.0	10.2136988461	10.5382341358	4.4814155815	0.0	10.4175886585	0.0
E448_46	0.0	11.4934457899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8893227849	0.0	0.0	0.0	0.0	11.6997005122	0.0	0.0	0.0
E1769_617	0.0	0.0	10.9876656093	0.0	0.0	6.8534420405	0.0	11.4267901058	0.0	11.4949577048	0.0	0.0	10.968555475	0.0	0.0	5.9445034154	0.0	0.0	7.2869032943
E1557_228	6.2577155545	0.0	0.0	0.0	10.3084301749	10.2422020248	0.0	4.2481026823	10.4504372778	10.3204371486	7.5990051294	0.0	8.4755649756	0.0	10.7803307159	0.0	0.0	10.1715844468	10.340275112
E644_288	0.0	0.6299417992	0.0	0.0	0.0	0.0	0.0	0.0	12.3233278281	12.1973691072	0.0	3.8088367412	0.0	5.3730783217	0.0	6.9946748081	0.0	0.0	0.0
E783_190	2.4076203662	8.4036984808	0.0	0.0	0.0	10.1723413283	3.7364265461	0.0	0.0	10.6928216254	10.5718619105	0.0	11.2058510687	6.3769543026	0.0	6.4212780955	11.4463149547	0.0	0.0
E922_278	0.0	0.0	0.0	3.5262124808	10.5026403614	10.6236885816	0.0	0.0	0.0	10.3888618546	0.0	0.0	10.2973536169	0.0	10.1511828259	1.8374903734	10.5520482663	0.0	10.7546015194
E94_669	9.8898317865	0.0	0.0	9.9104286773	9.3367550456	9.7456428242	10.0436597403	0.0	0.0	0.0	9.8120820976	9.5418006426	2.166767881	9.7743608267	10.0167517754	0.0	0.0	9.9875252494	9.9139262198
E1093_133	0.0	11.0358770724	0.0	0.0866267671	0.0	0.0	0.0	1.6032457109	10.8923712234	11.4147481027	11.3091694275	3.7100978561	6.2889267656	3.8928927827	0.0	9.3034273273	0.0	0.0	0.0
E1062_145	0.0	10.4603691071	0.0	0.0	0.0	0.0	0.0	0.0	11.0626559798	0.0	10.5093534074	0.0	9.7045935061	0.0	0.0	8.012919157	10.9269546685	10.938121443	0.0
E1211_174	4.8452946367	7.253912856	9.6771669305	0.0	0.0	0.0	0.0	4.4534283061	10.9197191693	10.0144915855	0.0	3.3387814966	9.3619470008	5.3432837975	0.0	0.0	10.6303521394	10.9884762795	10.7253875731
E1791_535	9.0873635801	0.0	0.0	9.8751892497	9.9681152423	9.6017059622	9.7013737465	2.9504717415	9.8018860491	7.4842476057	9.6645944936	9.6574648449	0.0	9.4113463273	9.862481315	2.4300435398	0.0	9.3928132284	9.8653949466
E1005_178	0.0	10.8756206061	9.576735676	0.0	0.0	0.0	4.3202252413	0.0	11.0193830852	0.0	0.0	0.0	10.0702130827	0.0	0.0	0.0	11.0725728178	0.0	10.9944462963
E1307_17	4.2295729954	11.427095894	0.0	1.6732196257	0.0	0.0	0.0	0.0	0.0	0.0	11.7863203309	0.0	6.3448763816	3.80801422	3.7144444664	11.8094854111	1.8593549889	0.0	0.0
E1114_408	0.0	0.0	6.7566775662	0.0	11.543510529	0.0	0.0	0.0	0.0	0.0	0.0	6.0277120662	0.0	11.4168246847	0.0	0.7096933522	8.601709786	0.0	11.8628170582
E314_422	0.0	0.0	0.0	2.5749982153	10.9001256694	10.7275587997	0.0	0.0	0.0	11.2484443468	0.0	0.0	0.0	0.0	11.1188117898	0.0	1.3905674237	0.0	10.7608483669
E66_671	10.1086984994	0.0	2.6602196541	9.8349213929	9.6346071064	9.4780129026	9.7111818008	0.0	0.0	2.0681661458	10.1901101252	9.8496321761	0.0	9.4533219172	9.736476763	0.0	0.0	10.1122821502	9.792807443
E889_770	9.4822576281	0.0	0.2476764591	10.1499361053	9.6580260952	10.0649397686	9.5313396723	0.0	0.0	0.0	9.8196499663	9.5545795481	0.0	9.9540019002	9.8400786695	0.0	0.0	10.0171055959	9.8766957757
E1905_657	9.5254989293	0.0	0.0	9.6286613132	10.0072609503	9.8740718144	10.1388215141	0.0	0.0	4.7197534508	9.9671450683	10.0126302769	0.0	9.4909941075	9.9139845601	0.0	0.0	9.4975115763	9.8469902568
E1120_220	0.0	0.0	8.5757032506	0.0	0.0	9.9674620926	0.0	0.0	0.0	11.4370249197	0.0	0.0	0.0	0.0	0.0	4.6014605384	11.2450067037	11.7310361896	0.0
E1732_222	3.6873253599	9.1032400837	9.2329740877	0.0	9.0866438854	9.5651376125	1.8140620139	8.2645686962	0.0	10.6759170332	8.1676700246	3.7156040751	10.4752160134	0.0	0.0	0.0	10.1889549457	10.6535146542	10.1019451555
E53_395	0.0	0.0	11.1190500217	0.0	0.0	0.0	0.0	10.9748111882	11.5862000554	0.0	7.2212786864	0.0	11.3131236425	0.0	0.0	0.0	0.0	0.0	0.0
E438_676	3.9760672697	3.5006557235	11.0231518513	0.0	0.0	0.0	0.0	11.0119405529	0.0	0.0	0.0	2.4461037944	11.0244304342	0.0	0.0	0.0	10.8363864611	10.9053431569	0.0
E1898_114	0.0	10.8483065365	0.0	0.0	0.0654210343	0.0	0.0	0.0	10.9513252987	8.1757425282	10.8134773677	0.0	0.0	4.0657764746	0.0	8.8893200345	0.0	10.6497560549	10.96435904
E55_390	0.0	6.612892482	10.8316088978	0.0	8.7777274951	0.0	3.7804917132	11.1855734017	11.3682385178	11.333635007	0.0	0.0	0.0	0.0	6.3507343693	0.0	0.0	0.0	0.0
E1059_371	0.0	0.0	9.3198671174	0.0	8.2704939015	0.0	0.0	0.0	10.7469532704	10.3619875408	3.3540801983	3.3062641045	10.5828559552	1.0104121639	8.2488031589	0.0	10.593478448	10.2310061859	10.4742826291
E1098_203	0.0	9.7091170843	11.0290502958	0.0	3.4951420414	0.0	0.0	0.0	0.0	0.0	0.0	2.7917208766	11.2832634997	1.1346949015	0.0	4.3102514872	11.0846633544	0.0	11.215536009
E863_737	9.9508858807	0.0	0.0	10.4507287399	10.124206155	0.0	9.9584950361	0.0	0.0	0.0	10.0674936148	10.2941325064	0.0	10.0786575247	10.2038376423	0.0	3.5939511959	0.0	9.826932586
E1547_195	0.0	10.8739830848	0.0	0.3101109154	10.7970104625	10.5259621283	7.3453271121	0.0	11.2845377956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.1152324295	0.0
E309_399	1.7979524954	0.0	10.330167242	0.0	0.0	3.0163837204	0.0	10.2222224108	10.7645580602	10.9411149141	0.0	0.0	10.62219429	0.0	0.0	5.5985580652	11.092472853	0.0	1.4228442251
E1277_248	2.456976173	0.0	0.0	3.6091529874	0.0	10.4369212282	0.0	2.8040075832	0.0	10.5747073797	0.0	0.0	10.9862739548	0.0	0.0	1.5522358418	10.617222852	10.8436704844	10.6742331505
E166_167	0.0	10.1631378677	10.6151770518	0.0	0.0	0.0	3.8978886635	0.0	10.670192639	10.7269245051	0.0	0.0	0.0	0.6839748687	0.0	7.4747082932	10.8154267503	0.0	10.9462863799
E131_292	0.2680186436	0.0	8.7370754225	0.0	11.8659757688	0.0	5.9497011069	3.6595160102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5388546552	11.4494856241
E733_48	0.6375732555	10.910568368	0.0	0.0	0.0	0.0	0.0	0.0	11.364386473	0.0	10.9084872853	0.0	1.8235970902	3.613705843	0.0	10.5841522689	0.0	10.9454720252	0.0
E845_386	0.0	0.0	0.1317636435	0.0	0.0	0.0	6.6544258511	0.0	11.6141330789	0.0	11.4104986512	0.0	0.0	10.9405373061	0.0	0.0	0.0	11.0237741344	0.0
E622_468	0.0	0.0	3.7895227385	8.7659286037	10.0525325345	10.1423063792	8.4480686832	0.0	10.1790123149	0.0	9.9159336201	8.8738078634	0.0	10.1842233068	9.9341823591	0.0	1.8748033036	10.0862845517	10.2233552559
E995_94	0.0	11.1503179028	0.0	0.0	0.0	1.8088841154	0.0	0.0	10.9208318123	0.0	10.7908270455	0.0	5.1051066759	3.2407775601	8.7717450957	9.7667113786	9.4221264648	0.0	10.9551252063
E1947_208	0.0	10.8622066243	0.0	4.4758746606	0.0	9.4324127563	2.7354779435	5.83538878	11.2128484848	0.0	0.0	0.0	0.0	9.2172004649	0.0	0.0	11.0705200167	0.0	11.1365075896
E740_710	10.2133925693	0.0	0.0	10.0429731802	9.4514403835	9.8663828856	10.0427761314	0.0	0.0	0.0	10.1315595365	9.7787896376	1.9187674572	9.9418384258	0.0	0.0	0.0	9.9412006419	10.1161201064
E988_648	0.0	0.0	10.3824802488	0.0	0.0	0.0	0.0	10.937590435	10.6172842227	10.0043317873	0.0	0.0	10.4404385062	0.9820417879	0.0	0.0	10.0138060897	10.7215709847	0.0
E365_710	9.7622252451	0.0	0.995014179	10.1010303338	10.4465389781	9.9004040425	10.3716265022	0.0	10.1922728871	0.0	10.2974312975	9.8079502683	0.0	9.9863180323	0.0	4.7631262453	0.0	0.0	0.0
E1377_527	9.9979165351	4.540712421	4.1913068717	9.8952249614	9.801465824	9.8695569499	10.166596471	0.0	0.0	0.0	9.712517508	9.8905895984	0.0	9.9528257909	0.0	0.0	1.9245265521	10.1737904542	10.0786051726
E1083_57	0.0	10.710814767	5.5291903714	2.9940181331	0.0	3.7167400535	0.0	0.0	11.1843230681	0.0	10.4647129762	0.0	0.0	0.0	0.0	10.3021932204	0.0	10.7347135462	10.6062280805
E420_126	0.0	11.5939132504	0.0	1.3487007931	4.0180024832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2881961299	11.6619595696	0.0	11.7069800227
E617_569	9.4978548902	0.0	0.0	9.6607249778	9.9344251743	9.585512381	9.0163724682	0.0	9.5819810318	0.0	9.8659487382	9.6051879467	0.8130159221	9.5909026235	9.9768262696	2.5631274388	0.9584599014	9.9772837429	9.8812582489
E1312_613	0.0	0.0	10.6677186799	0.0	4.1507013879	0.0	0.0	10.98794051	10.7261185429	0.0	0.0	0.0	10.6297288893	2.8610655061	5.4338999212	5.4933423965	10.7956319312	10.2085661373	0.0
E849_511	9.4785009603	4.9483764418	5.278943476	9.5307137481	10.1696941389	9.9025570963	9.735140127	2.5517695895	9.9611623712	0.0	9.6942260177	9.7138869616	2.6095818435	9.9676502118	9.9517556191	4.4051403241	0.0	9.7181816813	0.0
E1302_573	0.0	0.0	10.4412202781	0.0	0.0	2.1384811343	1.2143551796	11.0849788704	10.8196322363	10.7018640479	4.6996348099	3.5697309069	10.4327901102	0.0	0.0	0.0	10.5958409554	0.0	0.0
E844_3	0.0	10.7403447777	0.0	0.0	0.0	0.0	0.0	0.7759817292	10.7484309283	0.0	0.0	2.527232556	0.0	6.0095148522	3.8736816101	12.6638889776	0.0	0.0	0.0
E1046_63	0.0	11.7907488804	6.6432571571	0.0	4.7031773244	0.0	6.0914994082	6.129087213	0.0	0.0	12.0409876018	0.0	0.0	2.5673831492	0.0	10.9519131415	0.0	0.0	0.0
E671_283	0.0	0.0	11.3018599988	0.0	0.0	3.0258163261	1.5809013028	11.1666821478	0.0	0.0	0.0	0.0	11.1945414654	0.0	0.0	0.0	11.4654390736	0.0	0.0
